Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,asn1_codec,2024-12-01,6,1
usdot-jpo-ode,jpo-cvdp,2024-12-01,6,1
usdot-jpo-ode,jpo-ode-scms-asn,2024-12-01,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-12-01,6,1
usdot-jpo-ode,jpo-security-svcs,2024-12-01,6,1
usdot-jpo-ode,jpo-utils,2024-12-01,6,1
usdot-jpo-ode,ode-output-validator-library,2024-12-01,6,1
usdot-jpo-ode,asn1_codec,2024-12-02,42,1
usdot-jpo-ode,jpo-conflictmonitor,2024-12-02,23,4
usdot-jpo-ode,jpo-cvdp,2024-12-02,42,1
usdot-jpo-ode,jpo-geojsonconverter,2024-12-02,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-12-02,42,1
usdot-jpo-ode,jpo-security-svcs,2024-12-02,42,1
usdot-jpo-ode,jpo-utils,2024-12-02,55,2
usdot-jpo-ode,ode-output-validator-library,2024-12-02,42,1
usdot-jpo-ode,wzdx,2024-12-02,1,1
usdot-jpo-ode,asn1_codec,2024-12-03,36,1
usdot-jpo-ode,jpo-cvdp,2024-12-03,36,1
usdot-jpo-ode,jpo-sdw-depositor,2024-12-03,36,1
usdot-jpo-ode,jpo-security-svcs,2024-12-03,36,1
usdot-jpo-ode,jpo-tim-builder,2024-12-03,1,1
usdot-jpo-ode,jpo-utils,2024-12-03,36,1
usdot-jpo-ode,ode-output-validator-library,2024-12-03,36,1
usdot-jpo-ode,wzdx,2024-12-03,1,1
usdot-jpo-ode,asn1_codec,2024-12-04,42,1
usdot-jpo-ode,jpo-conflictmonitor,2024-12-04,30,3
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-04,1,1
usdot-jpo-ode,jpo-cvdp,2024-12-04,42,1
usdot-jpo-ode,jpo-cvmanager,2024-12-04,1,1
usdot-jpo-ode,jpo-ode-scms-asn,2024-12-04,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-12-04,42,1
usdot-jpo-ode,jpo-security-svcs,2024-12-04,42,1
