Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,jpo-cvmanager,2025-04-01,2,1
usdot-jpo-ode,jpo-ode,2025-04-01,3,1
usdot-jpo-ode,jpo-utils,2025-04-01,1,1
usdot-jpo-ode,ode-output-validator-library,2025-04-01,1,1
usdot-jpo-ode,TDx,2025-04-02,1,1
usdot-jpo-ode,asn1_codec,2025-04-02,3,2
usdot-jpo-ode,jpo-cvdp,2025-04-02,2,1
usdot-jpo-ode,jpo-cvmanager,2025-04-02,6,2
usdot-jpo-ode,jpo-ode,2025-04-02,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-04-02,2,1
usdot-jpo-ode,jpo-security-svcs,2025-04-02,2,1
usdot-jpo-ode,jpo-utils,2025-04-02,2,1
usdot-jpo-ode,ode-output-validator-library,2025-04-02,2,1
usdot-jpo-ode,asn1_codec,2025-04-03,5,5
usdot-jpo-ode,jpo-cvdp,2025-04-03,2,2
usdot-jpo-ode,jpo-cvmanager,2025-04-03,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-04-03,1,1
usdot-jpo-ode,jpo-ode,2025-04-03,2,2
usdot-jpo-ode,jpo-sdw-depositor,2025-04-03,1,1
usdot-jpo-ode,jpo-security-svcs,2025-04-03,1,1
usdot-jpo-ode,jpo-utils,2025-04-03,1,1
usdot-jpo-ode,ode-output-validator-library,2025-04-03,1,1
usdot-jpo-ode,scms-asn1,2025-04-03,1,1
usdot-jpo-ode,asn1_codec,2025-04-04,4,3
usdot-jpo-ode,jpo-cvdp,2025-04-04,2,1
usdot-jpo-ode,jpo-cvmanager,2025-04-04,2,1
usdot-jpo-ode,jpo-record-parser,2025-04-04,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-04-04,2,1
usdot-jpo-ode,jpo-security-svcs,2025-04-04,2,1
usdot-jpo-ode,jpo-tim-builder,2025-04-04,1,1
usdot-jpo-ode,jpo-utils,2025-04-04,5,3
usdot-jpo-ode,ode-output-validator-library,2025-04-04,2,1
usdot-jpo-ode,wzdx,2025-04-04,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-04-05,1,1
usdot-jpo-ode,jpo-ode,2025-04-05,2,2
usdot-jpo-ode,wzdx,2025-04-05,1,1
usdot-jpo-ode,jpo-asn-pojos,2025-04-06,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-04-06,1,1
usdot-jpo-ode,jpo-deduplicator,2025-04-06,1,1
usdot-jpo-ode,jpo-deposit,2025-04-06,1,1
usdot-jpo-ode,jpo-ode,2025-04-06,5,3
usdot-jpo-ode,jpo-utils,2025-04-06,2,2
usdot-jpo-ode,asn1_codec,2025-04-07,13,9
usdot-jpo-ode,jpo-cvdp,2025-04-07,6,3
usdot-jpo-ode,jpo-cvmanager,2025-04-07,1,1
usdot-jpo-ode,jpo-deposit,2025-04-07,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-04-07,1,1
usdot-jpo-ode,jpo-ode,2025-04-07,1,1
usdot-jpo-ode,jpo-record-parser,2025-04-07,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-04-07,5,2
usdot-jpo-ode,jpo-security-svcs,2025-04-07,6,3
usdot-jpo-ode,jpo-utils,2025-04-07,11,7
usdot-jpo-ode,ode-output-validator-library,2025-04-07,5,2
usdot-jpo-ode,wzdx,2025-04-07,1,1
usdot-jpo-ode,asn1_codec,2025-04-08,15,15
usdot-jpo-ode,jpo-conflictmonitor,2025-04-08,3,3
usdot-jpo-ode,jpo-ode,2025-04-08,1,1
usdot-jpo-ode,jpo-utils,2025-04-08,7,6
usdot-jpo-ode,asn1_codec,2025-04-09,8,8
usdot-jpo-ode,jpo-cvdp,2025-04-09,2,1
usdot-jpo-ode,jpo-deduplicator,2025-04-09,1,1
usdot-jpo-ode,jpo-ode,2025-04-09,2,1
usdot-jpo-ode,jpo-ode-scms-asn,2025-04-09,1,1
usdot-jpo-ode,jpo-record-parser,2025-04-09,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-04-09,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-04-09,1,1
usdot-jpo-ode,jpo-security-svcs,2025-04-09,1,1
usdot-jpo-ode,jpo-tim-builder,2025-04-09,1,1
usdot-jpo-ode,jpo-utils,2025-04-09,3,3
usdot-jpo-ode,ode-output-validator-library,2025-04-09,2,1
usdot-jpo-ode,scms-asn1,2025-04-09,1,1
usdot-jpo-ode,usdot-jpo-ode.github.io,2025-04-09,1,1
usdot-jpo-ode,wzdc-tool,2025-04-09,2,1
usdot-jpo-ode,wzdx,2025-04-09,3,2
usdot-jpo-ode,asn1_codec,2025-04-10,3,3
usdot-jpo-ode,jpo-conflictmonitor,2025-04-10,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-04-10,1,1
usdot-jpo-ode,jpo-cvmanager,2025-04-10,5,1
usdot-jpo-ode,jpo-ode,2025-04-10,4,2
usdot-jpo-ode,jpo-s3-deposit,2025-04-10,1,1
usdot-jpo-ode,jpo-utils,2025-04-10,3,2
usdot-jpo-ode,scms-asn1,2025-04-10,3,3
usdot-jpo-ode,asn1_codec,2025-04-11,7,6
usdot-jpo-ode,jpo-asn-pojos,2025-04-11,2,2
usdot-jpo-ode,jpo-cvdp,2025-04-11,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-04-11,1,1
usdot-jpo-ode,jpo-ode,2025-04-11,2,2
usdot-jpo-ode,wzdx,2025-04-11,1,1
usdot-jpo-ode,jpo-conflictmonitor,2025-04-12,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-04-12,2,2
usdot-jpo-ode,jpo-deposit,2025-04-12,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-04-12,1,1
usdot-jpo-ode,jpo-ode,2025-04-12,3,3
usdot-jpo-ode,wzdx,2025-04-12,1,1
usdot-jpo-ode,asn1_codec,2025-04-13,1,1
usdot-jpo-ode,jpo-conflictmonitor,2025-04-13,1,1
usdot-jpo-ode,jpo-cvdp,2025-04-13,1,1
usdot-jpo-ode,jpo-deposit,2025-04-13,1,1
usdot-jpo-ode,jpo-ode,2025-04-13,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-04-13,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-04-13,1,1
usdot-jpo-ode,jpo-security-svcs,2025-04-13,1,1
usdot-jpo-ode,asn1_codec,2025-04-14,15,14
usdot-jpo-ode,jpo-deduplicator,2025-04-14,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-04-14,1,1
usdot-jpo-ode,jpo-utils,2025-04-14,3,3
usdot-jpo-ode,wzdx,2025-04-14,3,3
