Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,c1t_rplidar_driver,2024-10-14,6,1
usdot-fhwa-stol,carma-1-tenth,2024-10-14,3,3
usdot-fhwa-stol,carma-base,2024-10-14,15,2
usdot-fhwa-stol,carma-config,2024-10-14,19,1
usdot-fhwa-stol,carma-j2735,2024-10-14,25,2
usdot-fhwa-stol,carma-platform,2024-10-14,3,1
usdot-fhwa-stol,carma-streets,2024-10-14,4,1
usdot-fhwa-stol,carma-time-lib,2024-10-14,2,2
usdot-fhwa-stol,cdasim,2024-10-14,6,2
usdot-fhwa-stol,connectedvcs-tools,2024-10-14,10,3
usdot-fhwa-stol,voices-poc,2024-10-14,1,1
usdot-fhwa-stol,.github,2024-10-15,1,1
usdot-fhwa-stol,actions,2024-10-15,1,1
usdot-fhwa-stol,autoware.auto,2024-10-15,7,1
usdot-fhwa-stol,c1t_bringup,2024-10-15,33,2
usdot-fhwa-stol,carma-1-tenth,2024-10-15,7,1
usdot-fhwa-stol,carma-analytics-fotda,2024-10-15,7,1
usdot-fhwa-stol,carma-base,2024-10-15,106,4
usdot-fhwa-stol,carma-cloud,2024-10-15,27,4
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-10-15,2,1
usdot-fhwa-stol,carma-config,2024-10-15,86,7
usdot-fhwa-stol,carma-delphi-esr-driver,2024-10-15,8,1
usdot-fhwa-stol,carma-j2735,2024-10-15,21,2
usdot-fhwa-stol,carma-messenger,2024-10-15,41,4
usdot-fhwa-stol,carma-msgs,2024-10-15,15,3
usdot-fhwa-stol,carma-ns3-adapter,2024-10-15,53,4
usdot-fhwa-stol,carma-platform,2024-10-15,40,13
usdot-fhwa-stol,carma-streets,2024-10-15,7,1
usdot-fhwa-stol,carma-utils,2024-10-15,2,1
usdot-fhwa-stol,carma-vehicle-model-framework,2024-10-15,10,1
usdot-fhwa-stol,carma-web-ui,2024-10-15,6,1
usdot-fhwa-stol,cav-education,2024-10-15,2,1
usdot-fhwa-stol,cdasim,2024-10-15,28,8
usdot-fhwa-stol,connectedvcs-tools,2024-10-15,51,5
usdot-fhwa-stol,github_metrics,2024-10-15,6,2
usdot-fhwa-stol,j2735decoder,2024-10-15,1,1
usdot-fhwa-stol,navigation2_extensions,2024-10-15,13,1
usdot-fhwa-stol,snmp-client,2024-10-15,8,1
usdot-fhwa-stol,c1t-tools,2024-10-16,1,1
usdot-fhwa-stol,c1t_bringup,2024-10-16,7,1
usdot-fhwa-stol,carma-1-tenth,2024-10-16,1,1
usdot-fhwa-stol,carma-base,2024-10-16,1,1
usdot-fhwa-stol,carma-carla-integration,2024-10-16,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-10-16,2,1
usdot-fhwa-stol,carma-config,2024-10-16,59,4
usdot-fhwa-stol,carma-delphi-esr-driver,2024-10-16,3,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2024-10-16,9,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2024-10-16,9,1
usdot-fhwa-stol,carma-j2735,2024-10-16,6,1
usdot-fhwa-stol,carma-lightbar-driver,2024-10-16,7,1
usdot-fhwa-stol,carma-messenger,2024-10-16,9,1
usdot-fhwa-stol,carma-messenger-bridge,2024-10-16,16,1
usdot-fhwa-stol,carma-msgs,2024-10-16,1,1
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2024-10-16,5,1
usdot-fhwa-stol,carma-ns3-adapter,2024-10-16,13,3
usdot-fhwa-stol,carma-platform,2024-10-16,25,11
usdot-fhwa-stol,carma-streets,2024-10-16,1,1
usdot-fhwa-stol,carma-utils,2024-10-16,7,1
usdot-fhwa-stol,carma-vehicle-model-framework,2024-10-16,1,1
usdot-fhwa-stol,cave-lite,2024-10-16,2,1
usdot-fhwa-stol,cda-telematics,2024-10-16,17,4
usdot-fhwa-stol,cdasim,2024-10-16,94,5
usdot-fhwa-stol,connectedvcs-tools,2024-10-16,155,10
usdot-fhwa-stol,github_metrics,2024-10-16,1,1
usdot-fhwa-stol,j2735decoder,2024-10-16,9,2
usdot-fhwa-stol,multiple_object_tracking,2024-10-16,7,1
usdot-fhwa-stol,navigation2_extensions,2024-10-16,14,2
usdot-fhwa-stol,ns3-federate,2024-10-16,1,1
usdot-fhwa-stol,scenario-runner,2024-10-16,3,1
usdot-fhwa-stol,tim-bc,2024-10-16,1,1
usdot-fhwa-stol,voices-poc,2024-10-16,2,2
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2024-10-17,3,1
usdot-fhwa-stol,To-21-426-multivariate-piecewise-linear-ACC-car-following-model,2024-10-17,1,1
usdot-fhwa-stol,ads-traffic-regs,2024-10-17,1,1
usdot-fhwa-stol,autoware.auto,2024-10-17,2,1
usdot-fhwa-stol,c1t-tools,2024-10-17,1,1
usdot-fhwa-stol,c1t2x-emulator,2024-10-17,7,1
usdot-fhwa-stol,c1t_rplidar_driver,2024-10-17,2,1
usdot-fhwa-stol,carma-1-tenth,2024-10-17,1,1
usdot-fhwa-stol,carma-base,2024-10-17,21,5
usdot-fhwa-stol,carma-builds,2024-10-17,21,2
usdot-fhwa-stol,carma-cloud,2024-10-17,7,4
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-10-17,5,1
usdot-fhwa-stol,carma-config,2024-10-17,1,1
usdot-fhwa-stol,carma-j2735,2024-10-17,31,5
usdot-fhwa-stol,carma-messenger,2024-10-17,75,5
usdot-fhwa-stol,carma-messenger-bridge,2024-10-17,1,1
usdot-fhwa-stol,carma-msgs,2024-10-17,1,1
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2024-10-17,5,1
usdot-fhwa-stol,carma-ns3-adapter,2024-10-17,29,4
usdot-fhwa-stol,carma-platform,2024-10-17,25,14
usdot-fhwa-stol,carma-ssc-interface-wrapper,2024-10-17,14,2
usdot-fhwa-stol,carma-streets,2024-10-17,15,2
usdot-fhwa-stol,carma-time-lib,2024-10-17,1,1
usdot-fhwa-stol,carma-torc-pinpoint-driver,2024-10-17,11,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-10-17,7,1
usdot-fhwa-stol,carma-web-ui,2024-10-17,2,1
usdot-fhwa-stol,cda-telematics,2024-10-17,4,1
usdot-fhwa-stol,cdasim,2024-10-17,50,7
usdot-fhwa-stol,connectedvcs-tools,2024-10-17,93,10
usdot-fhwa-stol,devops,2024-10-17,1,1
usdot-fhwa-stol,dwm1001_ros2,2024-10-17,2,2
usdot-fhwa-stol,github_metrics,2024-10-17,2,1
usdot-fhwa-stol,j2735decoder,2024-10-17,5,1
usdot-fhwa-stol,navigation2_extensions,2024-10-17,2,1
usdot-fhwa-stol,ns-3_c-v2x,2024-10-17,1,1
usdot-fhwa-stol,snmp-client,2024-10-17,2,1
usdot-fhwa-stol,voices-poc,2024-10-17,9,2
usdot-fhwa-stol,Stol-scratchpad,2024-10-18,1,1
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2024-10-18,2,1
usdot-fhwa-stol,To-21-426-multivariate-piecewise-linear-ACC-car-following-model,2024-10-18,1,1
usdot-fhwa-stol,WxDE,2024-10-18,3,1
usdot-fhwa-stol,actions,2024-10-18,1,1
usdot-fhwa-stol,c1t-tools,2024-10-18,1,1
