Start date,End date,Org,Repo,Referrer,Count,Unique
2025-01-17,2025-01-31,usdot-jpo-ode,asn1_codec,github.com,119,8
2025-01-17,2025-01-31,usdot-jpo-ode,asn1_codec,statics.gov.teams.microsoft.us,9,2
2025-01-17,2025-01-31,usdot-jpo-ode,asn1_codec,excel.gov.online.office365.us,8,2
2025-01-17,2025-01-31,usdot-jpo-ode,asn1_codec,chatgpt.com,5,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictmonitor,github.com,135,6
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,46,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictmonitor,excel.gov.online.office365.us,10,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictmonitor,Google,8,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictmonitor,statics.gov.teams.microsoft.us,4,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictmonitor,statics.teams.cdn.office.net,1,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictmonitor,code.gov,1,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictvisualizer,github.com,28,6
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictvisualizer,DuckDuckGo,13,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-conflictvisualizer,Google,9,5
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-cvdp,github.com,85,5
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-cvdp,statics.gov.teams.microsoft.us,6,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-cvdp,excel.gov.online.office365.us,4,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-cvmanager,Google,36,5
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-cvmanager,github.com,31,8
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-cvmanager,statics.teams.cdn.office.net,2,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-cvportal,github.com,1,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-deduplicator,DuckDuckGo,19,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-deduplicator,github.com,11,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-geojsonconverter,github.com,80,6
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-geojsonconverter,DuckDuckGo,31,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-geojsonconverter,excel.gov.online.office365.us,14,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-geojsonconverter,statics.gov.teams.microsoft.us,11,3
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-ode,github.com,237,13
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-ode,Google,38,12
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-ode,statics.gov.teams.microsoft.us,23,3
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-ode,DuckDuckGo,18,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-ode,excel.gov.online.office365.us,9,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-ode,statics.teams.cdn.office.net,6,4
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-ode,chatgpt.com,1,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-s3-deposit,github.com,44,3
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-s3-deposit,statics.gov.teams.microsoft.us,10,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-s3-deposit,excel.gov.online.office365.us,3,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-sdw-depositor,github.com,47,5
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-sdw-depositor,statics.gov.teams.microsoft.us,8,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-sdw-depositor,excel.gov.online.office365.us,3,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-security-svcs,github.com,9,2
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-utils,github.com,186,9
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-utils,DuckDuckGo,6,1
2025-01-17,2025-01-31,usdot-jpo-ode,jpo-utils,statics.gov.teams.microsoft.us,4,1
