Start date,End date,Org,Repo,Path,Title,Count,Unique
2024-10-13,2024-10-27,usdot-fhwa-stol,.github,/usdot-fhwa-stol/.github,usdot-fhwa-stol/.github,3,1
2024-10-13,2024-10-27,usdot-fhwa-stol,actions,/usdot-fhwa-stol/actions,usdot-fhwa-stol/actions: These actions are commonly used steps in STOL's GitH...,3,2
2024-10-13,2024-10-27,usdot-fhwa-stol,actions,/usdot-fhwa-stol/actions/pull/46/files,support docker tag suffix by MishkaMN · Pull Request #46 · usdot-fhwa-stol/ac...,3,1
2024-10-13,2024-10-27,usdot-fhwa-stol,actions,/usdot-fhwa-stol/actions/blob/main/sonar-scanner/action.yml,actions/sonar-scanner/action.yml at main · usdot-fhwa-stol/actions · GitHub,2,2
2024-10-13,2024-10-27,usdot-fhwa-stol,actions,/usdot-fhwa-stol/actions/tree/main/sonar-scanner,actions/sonar-scanner at main · usdot-fhwa-stol/actions,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,ads-traffic-regs,/usdot-fhwa-stol/ads-traffic-regs/tree/cherneysp-initial,GitHub - usdot-fhwa-stol/ads-traffic-regs at cherneysp-initial,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto,usdot-fhwa-stol/autoware.auto,9,4
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/develop/AutowareAuto/src,autoware.auto/AutowareAuto/src at develop · usdot-fhwa-stol/autoware.auto · G...,6,4
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/develop/AutowareAuto,autoware.auto/AutowareAuto at develop · usdot-fhwa-stol/autoware.auto · GitHub,5,4
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/pull/27,Update README.md by Tanuj-D · Pull Request #27 · usdot-fhwa-stol/autoware.auto,4,3
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/pulls,Pull requests · usdot-fhwa-stol/autoware.auto,3,2
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/blob/arc-161-ros2-humble/AutowareAuto/src/localization/localization_nodes/include/localization_nodes/localization_node.hpp,autoware.auto/AutowareAuto/src/localization/localization_nodes/include/locali...,3,1
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/develop/AutowareAuto/src/planning,autoware.auto/AutowareAuto/src/planning at develop · usdot-fhwa-stol/autoware...,3,1
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/arc-161-ros2-humble,usdot-fhwa-stol/autoware.auto at arc-161-ros2-humble,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/arc-161-ros2-humble/AutowareAuto/src,autoware.auto/AutowareAuto/src at arc-161-ros2-humble · usdot-fhwa-stol/autow...,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,/usdot-fhwa-stol/autoware.auto/tree/arc-161-ros2-humble/AutowareAuto/src/localization/localization_nodes,autoware.auto/AutowareAuto/src/localization/localization_nodes at arc-161-ros...,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t-tools,/usdot-fhwa-stol/c1t-tools,usdot-fhwa-stol/c1t-tools: Tools for use with CARMA 1tenth,4,3
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator,usdot-fhwa-stol/c1t2x-emulator: Repository for code related to the CARMA 1ten...,5,4
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/pull/11,Update README.md by Tanuj-D · Pull Request #11 · usdot-fhwa-stol/c1t2x-emulator,4,3
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/commits,Commits · usdot-fhwa-stol/c1t2x-emulator,4,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/graphs/contributors,Contributors to usdot-fhwa-stol/c1t2x-emulator,2,2
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/blob/fix/readme.md/README.md,c1t2x-emulator/README.md at fix/readme.md · usdot-fhwa-stol/c1t2x-emulator,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/compare/fix/readme.md,Comparing develop...fix/readme.md · usdot-fhwa-stol/c1t2x-emulator,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/edit/fix/readme.md/README.md,Editing c1t2x-emulator/README.md at fix/readme.md · usdot-fhwa-stol/c1t2x-emu...,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/pull/11/files,Update README.md by Tanuj-D · Pull Request #11 · usdot-fhwa-stol/c1t2x-emulator,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/pulls,Pull requests · usdot-fhwa-stol/c1t2x-emulator,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,/usdot-fhwa-stol/c1t2x-emulator/tree/fix/readme.md,usdot-fhwa-stol/c1t2x-emulator at fix/readme.md,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/pull/41,Cf 938 stop closer to goal by john-chrosniak · Pull Request #41 · usdot-fhwa-...,12,2
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup,usdot-fhwa-stol/c1t_bringup,10,3
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/pulls,Pull requests · usdot-fhwa-stol/c1t_bringup,9,2
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/tree/develop,usdot-fhwa-stol/c1t_bringup,8,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/pull/41/files,Cf 938 stop closer to goal by john-chrosniak · Pull Request #41 · usdot-fhwa-...,5,2
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/branches,Branches · usdot-fhwa-stol/c1t_bringup,4,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/edit/develop/README.md,Editing c1t_bringup/README.md at develop · usdot-fhwa-stol/c1t_bringup,4,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/pull/40,Fix/readme updates by Tanuj-D · Pull Request #40 · usdot-fhwa-stol/c1t_bringup,4,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/tree/develop/behavior_trees,c1t_bringup/behavior_trees at develop · usdot-fhwa-stol/c1t_bringup,4,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,/usdot-fhwa-stol/c1t_bringup/tree/develop/graphs,c1t_bringup/graphs at develop · usdot-fhwa-stol/c1t_bringup,4,1
