Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,jpo-conflictmonitor,2025-03-01,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-03-01,2,2
usdot-jpo-ode,jpo-geojsonconverter,2025-03-01,1,1
usdot-jpo-ode,jpo-ode,2025-03-01,1,1
usdot-jpo-ode,ode-output-validator-library,2025-03-01,2,2
usdot-jpo-ode,jpo-cvdp,2025-03-02,2,2
usdot-jpo-ode,jpo-cvmanager,2025-03-02,1,1
usdot-jpo-ode,jpo-ode,2025-03-02,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-03-02,1,1
usdot-jpo-ode,jpo-tim-builder,2025-03-02,1,1
usdot-jpo-ode,wzdc-tool,2025-03-02,1,1
usdot-jpo-ode,asn1_codec,2025-03-03,2,1
usdot-jpo-ode,jpo-conflictmonitor,2025-03-03,2,1
usdot-jpo-ode,jpo-cvdp,2025-03-03,1,1
usdot-jpo-ode,jpo-cvmanager,2025-03-03,3,3
usdot-jpo-ode,jpo-deduplicator,2025-03-03,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-03-03,3,3
usdot-jpo-ode,jpo-ode,2025-03-03,3,3
usdot-jpo-ode,jpo-sdw-depositor,2025-03-03,3,3
usdot-jpo-ode,jpo-security-svcs,2025-03-03,1,1
usdot-jpo-ode,jpo-utils,2025-03-03,3,2
usdot-jpo-ode,ode-output-validator-library,2025-03-03,1,1
usdot-jpo-ode,scms-asn1,2025-03-03,1,1
usdot-jpo-ode,wzdx,2025-03-03,4,4
usdot-jpo-ode,TDx,2025-03-04,3,2
usdot-jpo-ode,asn1_codec,2025-03-04,6,3
usdot-jpo-ode,jpo-asn-pojos,2025-03-04,2,2
usdot-jpo-ode,jpo-conflictmonitor,2025-03-04,5,3
usdot-jpo-ode,jpo-conflictvisualizer,2025-03-04,3,3
usdot-jpo-ode,jpo-cvdp,2025-03-04,5,3
usdot-jpo-ode,jpo-cvmanager,2025-03-04,4,4
usdot-jpo-ode,jpo-deduplicator,2025-03-04,2,2
usdot-jpo-ode,jpo-deposit,2025-03-04,2,2
usdot-jpo-ode,jpo-geojsonconverter,2025-03-04,5,3
usdot-jpo-ode,jpo-ode,2025-03-04,13,5
usdot-jpo-ode,jpo-ode-scms-asn,2025-03-04,2,2
usdot-jpo-ode,jpo-record-parser,2025-03-04,4,3
usdot-jpo-ode,jpo-s3-deposit,2025-03-04,2,2
usdot-jpo-ode,jpo-sdw-depositor,2025-03-04,5,4
usdot-jpo-ode,jpo-security-svcs,2025-03-04,4,3
