Start date,End date,Org,Repo,Referrer,Count,Unique
2024-12-17,2024-12-31,usdot-jpo-ode,asn1_codec,github.com,7,6
2024-12-17,2024-12-31,usdot-jpo-ode,asn1_codec,statics.gov.teams.microsoft.us,3,1
2024-12-17,2024-12-31,usdot-jpo-ode,asn1_codec,Bing,1,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-conflictmonitor,github.com,45,3
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,5,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-conflictvisualizer,github.com,25,3
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-conflictvisualizer,Google,2,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-conflictvisualizer,code.gov,1,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-cvdp,github.com,9,5
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-cvdp,Google,3,2
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-cvdp,statics.gov.teams.microsoft.us,1,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-cvmanager,Google,14,3
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-cvmanager,github.com,3,3
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-cvmanager,statics.gov.teams.microsoft.us,3,2
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-cvportal,github.com,1,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-geojsonconverter,github.com,23,3
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-geojsonconverter,Google,2,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-ode,github.com,21,8
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-ode,Google,12,5
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-ode,DuckDuckGo,5,2
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-ode,Bing,4,4
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-ode,statics.gov.teams.microsoft.us,2,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-ode,its.dot.gov,2,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-s3-deposit,github.com,2,2
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-sdw-depositor,github.com,13,5
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-security,Google,8,1
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-security-svcs,github.com,3,3
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-utils,github.com,17,4
2024-12-17,2024-12-31,usdot-jpo-ode,jpo-utils,Google,1,1
2024-12-17,2024-12-31,usdot-jpo-ode,scms-asn1,Google,1,1
2024-12-17,2024-12-31,usdot-jpo-ode,TDx,Google,3,3
2024-12-17,2024-12-31,usdot-jpo-ode,TDx,DuckDuckGo,1,1
2024-12-17,2024-12-31,usdot-jpo-ode,TDx,transportation.gov,1,1
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,transportation.gov,59,9
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,Google,31,7
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,github.com,22,5
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,developers.google.com,20,3
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,jira-public.d10.us.swri.org,8,1
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,datahub.transportation.gov,5,4
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,fhwa.dot.gov,2,2
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,gbc-excel.officeapps.live.com,2,1
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,DuckDuckGo,2,1
2024-12-17,2024-12-31,usdot-jpo-ode,wzdx,datahub.austintexas.gov,1,1
