Start date,End date,Org,Repo,Referrer,Count,Unique
2024-10-17,2024-10-31,usdot-jpo-ode,asn1_codec,github.com,7,3
2024-10-17,2024-10-31,usdot-jpo-ode,asn1_codec,Google,6,4
2024-10-17,2024-10-31,usdot-jpo-ode,asn1_codec,DuckDuckGo,2,1
2024-10-17,2024-10-31,usdot-jpo-ode,asn1_codec,statics.gov.teams.microsoft.us,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,asn1_codec,its.dot.gov,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-conflictmonitor,github.com,76,4
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,5,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-conflictmonitor,statics.teams.cdn.office.net,2,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-conflictmonitor,Google,2,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-conflictmonitor,statics.gov.teams.microsoft.us,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-conflictvisualizer,github.com,31,2
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-conflictvisualizer,DuckDuckGo,6,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-conflictvisualizer,Google,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-cvmanager,statics.gov.teams.microsoft.us,20,2
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-cvmanager,github.com,4,2
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-cvmanager,DuckDuckGo,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-cvmanager,confluence.datasys.swri.edu,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-cvportal,github.com,2,2
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-geojsonconverter,github.com,55,4
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-geojsonconverter,DuckDuckGo,4,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-geojsonconverter,Google,3,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-ode,github.com,39,9
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-ode,Google,32,12
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-ode,DuckDuckGo,22,3
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-ode,cn.bing.com,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-ode,iss-confluence.atlassian.net,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-ode,com.google.android.gm,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-ode,euc-word-edit.officeapps.live.com,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-sdw-depositor,Google,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-security-svcs,github.com,13,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-tim-builder,ya.ru,5,2
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-tim-builder,its.dot.gov,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-utils,DuckDuckGo,11,1
2024-10-17,2024-10-31,usdot-jpo-ode,jpo-utils,github.com,9,3
2024-10-17,2024-10-31,usdot-jpo-ode,scms-asn1,Google,6,4
2024-10-17,2024-10-31,usdot-jpo-ode,TDx,transportation.gov,37,3
2024-10-17,2024-10-31,usdot-jpo-ode,TDx,github.com,16,5
2024-10-17,2024-10-31,usdot-jpo-ode,TDx,az511.gov,11,1
2024-10-17,2024-10-31,usdot-jpo-ode,TDx,Google,10,7
2024-10-17,2024-10-31,usdot-jpo-ode,TDx,Bing,7,3
2024-10-17,2024-10-31,usdot-jpo-ode,usdot-jpo-ode.github.io,Google,1,1
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,transportation.gov,140,26
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,60,9
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,Google,43,13
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,developers.google.com,33,5
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,fhwa.dot.gov,24,6
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,Bing,12,6
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,github.com,5,4
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,github-wiki-see.page,5,1
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,az511.gov,5,1
2024-10-17,2024-10-31,usdot-jpo-ode,wzdx,api.drivetexas.org,4,2
