Start date,End date,Org,Repo,Referrer,Count,Unique
2024-10-13,2024-10-27,usdot-fhwa-stol,actions,github.com,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,Google,10,1
2024-10-13,2024-10-27,usdot-fhwa-stol,autoware.auto,github.com,8,5
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t-tools,github.com,3,2
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t2x-emulator,github.com,9,3
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,github.com,10,3
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_bringup,word-edit.gov.online.office365.us,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_razor_imu_m0_driver,github.com,2,2
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_rplidar_driver,github.com,3,2
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_vesc_driver,github.com,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,c1t_zed_driver,github.com,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carla-sensor-lib,github.com,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-1-tenth,statics.gov.teams.microsoft.us,5,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-1-tenth,Google,3,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-analytics-fotda,github.com,7,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-analytics-fotda,Google,3,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-base,github.com,37,8
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-base,Google,11,4
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-base,usdot-carma.atlassian.net,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-builds,github.com,20,4
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-builds,Google,4,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-builds,chatgpt.com,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-carla-integration,github.com,39,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-carla-integration,Google,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-cloud,github.com,13,5
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-cloud,Google,3,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,7,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-cohda-dsrc-driver,Bing,5,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,4,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-config,Google,43,8
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-config,github.com,10,7
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-config,statics.gov.teams.microsoft.us,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-config,hub.docker.com,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-delphi-esr-driver,Google,29,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-delphi-esr-driver,github.com,7,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-delphi-srr2-driver,Google,3,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,github.com,5,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-j2735,Google,21,4
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-j2735,github.com,12,5
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-j2735,statics.teams.cdn.office.net,9,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-j2735,usdot-carma.atlassian.net,4,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-j2735,chatgpt.com,3,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-lightbar-driver,github.com,5,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-messenger,Google,98,8
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-messenger,github.com,69,5
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-messenger,highways.dot.gov,8,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-messenger,statics.gov.teams.microsoft.us,5,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-messenger-bridge,github.com,23,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-messenger-bridge,statics.gov.teams.microsoft.us,9,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-messenger-bridge,Google,2,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-msgs,github.com,43,5
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-msgs,Google,35,4
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-msgs,usdot-carma.atlassian.net,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,github.com,7,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-ns3-adapter,Google,85,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-ns3-adapter,github.com,36,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,github.com,92,31
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,Google,56,29
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,highways.dot.gov,22,7
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,Bing,16,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,its.dot.gov,12,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,statics.gov.teams.microsoft.us,7,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,usdot-fhwa-stol.github.io,5,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,chatgpt.com,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,discuss.ray.io,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-platform,link.csdn.net,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-slamtec-lidar-driver,github.com,5,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,12,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,7,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-streets,github.com,32,5
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-streets,Bing,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-streets,community.sonarsource.com,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-time-lib,github.com,3,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-time-lib,Google,2,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-torc-pinpoint-driver,github.com,6,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-utils,github.com,47,6
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-utils,Google,4,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-utils,answers.ros.org,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-vehicle-model-framework,github.com,7,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-velodyne-lidar-driver,github.com,12,3
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-web-ui,github.com,3,2
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-web-ui,Google,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,carma-web-ui,Baidu,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,cav-education,github.com,2,1
2024-10-13,2024-10-27,usdot-fhwa-stol,cav-education,Google,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,cav-education,Bing,1,1
2024-10-13,2024-10-27,usdot-fhwa-stol,cav-education,its.dot.gov,1,1
