Start date,End date,Org,Repo,Referrer,Count,Unique
2024-12-17,2024-12-31,usdot-fhwa-stol,actions,github.com,34,3
2024-12-17,2024-12-31,usdot-fhwa-stol,actions,Google,8,1
2024-12-17,2024-12-31,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,2,2
2024-12-17,2024-12-31,usdot-fhwa-stol,autoware.auto,Google,16,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-analytics-fotda,github.com,7,3
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-analytics-fotda,index.ros.org,3,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-analytics-fotda,usdot-carma.atlassian.net,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-analytics-fotda,statics.gov.teams.microsoft.us,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-base,Google,6,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-builds,github.com,4,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-carla-integration,Google,3,3
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-cloud,github.com,36,3
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-cloud,Google,3,2
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-cloud,highways.dot.gov,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-config,github.com,20,4
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-config,statics.gov.teams.microsoft.us,11,3
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-config,Google,11,3
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-config,usdot-carma.atlassian.net,7,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-delphi-esr-driver,Google,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-delphi-srr2-driver,github.com,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-j2735,Google,18,4
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-j2735,statics.gov.teams.microsoft.us,10,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-j2735,github.com,8,2
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-messenger,github.com,79,4
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-messenger,Google,5,2
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-messenger-bridge,statics.gov.teams.microsoft.us,9,2
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-messenger-bridge,Google,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-msgs,github.com,6,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-msgs,its.dot.gov,6,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,answers.ros.org,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-ns3-adapter,statics.gov.teams.microsoft.us,5,2
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-ns3-adapter,github.com,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-platform,github.com,53,16
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-platform,Google,19,12
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-platform,its.dot.gov,2,2
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-platform,hub.docker.com,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-platform,Baidu,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-platform,discourse.ros.org,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-platform,highways.dot.gov,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-streets,highways.dot.gov,12,2
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-streets,usdot-carma.atlassian.net,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-utils,Google,3,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-utils,github.com,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-velodyne-lidar-driver,github.com,4,4
2024-12-17,2024-12-31,usdot-fhwa-stol,carma-web-ui,github.com,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,cave-lite,Google,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,cave-lite,chatgpt.com,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,cda-telematics,github.com,6,1
2024-12-17,2024-12-31,usdot-fhwa-stol,cdasim,Google,127,13
2024-12-17,2024-12-31,usdot-fhwa-stol,cdasim,github.com,100,8
2024-12-17,2024-12-31,usdot-fhwa-stol,cdasim,usdot-carma.atlassian.net,81,1
2024-12-17,2024-12-31,usdot-fhwa-stol,cdasim,statics.gov.teams.microsoft.us,30,2
2024-12-17,2024-12-31,usdot-fhwa-stol,cdasim,Bing,5,1
2024-12-17,2024-12-31,usdot-fhwa-stol,cdasim,github.atlassian.com,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,cdasim,highways.dot.gov,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,cdasim,opencda-documentation.readthedocs.io,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,connectedvcs-tools,github.com,75,6
2024-12-17,2024-12-31,usdot-fhwa-stol,connectedvcs-tools,statics.gov.teams.microsoft.us,71,9
2024-12-17,2024-12-31,usdot-fhwa-stol,connectedvcs-tools,Google,6,5
2024-12-17,2024-12-31,usdot-fhwa-stol,connectedvcs-tools,usdot-carma.atlassian.net,3,1
2024-12-17,2024-12-31,usdot-fhwa-stol,connectedvcs-tools,api.moveworkforward.com,3,1
2024-12-17,2024-12-31,usdot-fhwa-stol,connectedvcs-tools,Bing,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,devops,Google,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,dwm1001_ros2,Google,124,5
2024-12-17,2024-12-31,usdot-fhwa-stol,infrastructure-camera-detection-and-tracking,github.com,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,j2735decoder,Google,18,2
2024-12-17,2024-12-31,usdot-fhwa-stol,j2735decoder,statics.teams.cdn.office.net,3,1
2024-12-17,2024-12-31,usdot-fhwa-stol,j2735decoder,github.com,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,multiple_object_tracking,github.com,10,1
2024-12-17,2024-12-31,usdot-fhwa-stol,navigation2-extensions,Google,8,1
2024-12-17,2024-12-31,usdot-fhwa-stol,navigation2-extensions,github.com,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,Google,3,1
2024-12-17,2024-12-31,usdot-fhwa-stol,To-21-426-multivariate-piecewise-linear-ACC-car-following-model,Google,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,v2x-emulator,Google,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,v2x-ros-conversion,github.com,120,3
2024-12-17,2024-12-31,usdot-fhwa-stol,v2x-ros-conversion,Google,16,2
2024-12-17,2024-12-31,usdot-fhwa-stol,v2x-ros-conversion,github.dev,4,1
2024-12-17,2024-12-31,usdot-fhwa-stol,v2x-ros-conversion,highways.dot.gov,1,1
2024-12-17,2024-12-31,usdot-fhwa-stol,voices-poc,github.com,4,2
2024-12-17,2024-12-31,usdot-fhwa-stol,voices-poc,Google,2,1
2024-12-17,2024-12-31,usdot-fhwa-stol,WxDE,DuckDuckGo,3,1
2024-12-17,2024-12-31,usdot-fhwa-stol,WxDE,Google,2,2
