Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,TDx,2025-03-21,1,1
usdot-jpo-ode,asn1_codec,2025-03-21,2,2
usdot-jpo-ode,jpo-asn-pojos,2025-03-21,1,1
usdot-jpo-ode,jpo-deduplicator,2025-03-21,1,1
usdot-jpo-ode,jpo-deposit,2025-03-21,1,1
usdot-jpo-ode,jpo-security-svcs,2025-03-21,1,1
usdot-jpo-ode,wzdx,2025-03-21,1,1
usdot-jpo-ode,jpo-ode,2025-03-22,3,1
usdot-jpo-ode,jpo-sdw-depositor,2025-03-22,1,1
usdot-jpo-ode,jpo-utils,2025-03-22,1,1
usdot-jpo-ode,wzdx,2025-03-22,1,1
usdot-jpo-ode,jpo-conflictmonitor,2025-03-23,3,2
usdot-jpo-ode,jpo-conflictvisualizer,2025-03-23,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-03-23,1,1
usdot-jpo-ode,jpo-ode,2025-03-23,1,1
usdot-jpo-ode,asn1_codec,2025-03-24,11,8
usdot-jpo-ode,jpo-cvdp,2025-03-24,6,3
usdot-jpo-ode,jpo-cvmanager,2025-03-24,4,1
usdot-jpo-ode,jpo-geojsonconverter,2025-03-24,1,1
usdot-jpo-ode,jpo-ode,2025-03-24,5,2
usdot-jpo-ode,jpo-sdw-depositor,2025-03-24,6,3
usdot-jpo-ode,jpo-security-svcs,2025-03-24,6,3
usdot-jpo-ode,jpo-utils,2025-03-24,7,4
usdot-jpo-ode,ode-output-validator-library,2025-03-24,6,3
usdot-jpo-ode,wzdx,2025-03-24,1,1
usdot-jpo-ode,asn1_codec,2025-03-25,1,1
usdot-jpo-ode,jpo-cvdp,2025-03-25,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-03-25,1,1
usdot-jpo-ode,jpo-ode,2025-03-25,3,1
usdot-jpo-ode,jpo-s3-deposit,2025-03-25,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-03-25,3,2
usdot-jpo-ode,jpo-security-svcs,2025-03-25,2,2
usdot-jpo-ode,jpo-utils,2025-03-25,1,1
usdot-jpo-ode,ode-output-validator-library,2025-03-25,5,2
usdot-jpo-ode,scms-asn1,2025-03-25,3,3
usdot-jpo-ode,asn1_codec,2025-03-26,4,2
usdot-jpo-ode,jpo-cvdp,2025-03-26,3,1
usdot-jpo-ode,jpo-cvmanager,2025-03-26,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-03-26,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-03-26,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-03-26,4,2
usdot-jpo-ode,jpo-security-svcs,2025-03-26,3,1
usdot-jpo-ode,jpo-utils,2025-03-26,3,1
usdot-jpo-ode,ode-output-validator-library,2025-03-26,3,1
usdot-jpo-ode,scms-asn1,2025-03-26,4,4
usdot-jpo-ode,wzdc-tool,2025-03-26,1,1
usdot-jpo-ode,asn1_codec,2025-03-27,2,2
usdot-jpo-ode,jpo-ode,2025-03-27,3,1
usdot-jpo-ode,jpo-utils,2025-03-27,1,1
usdot-jpo-ode,TDx,2025-03-28,2,2
usdot-jpo-ode,jpo-cvdp,2025-03-28,1,1
usdot-jpo-ode,jpo-security-svcs,2025-03-28,1,1
usdot-jpo-ode,usdot-jpo-ode.github.io,2025-03-28,2,2
usdot-jpo-ode,TDx,2025-03-29,9,9
usdot-jpo-ode,jpo-deposit,2025-03-29,1,1
usdot-jpo-ode,usdot-jpo-ode.github.io,2025-03-29,9,9
usdot-jpo-ode,wzdc-tool,2025-03-29,1,1
usdot-jpo-ode,wzdx,2025-03-29,19,10
usdot-jpo-ode,jpo-conflictmonitor,2025-03-30,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-03-30,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-03-30,1,1
usdot-jpo-ode,jpo-ode,2025-03-30,8,4
usdot-jpo-ode,jpo-tim-builder,2025-03-30,1,1
usdot-jpo-ode,asn1_codec,2025-03-31,10,7
usdot-jpo-ode,jpo-cvdp,2025-03-31,5,2
usdot-jpo-ode,jpo-geojsonconverter,2025-03-31,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-03-31,4,1
usdot-jpo-ode,jpo-security-svcs,2025-03-31,4,1
usdot-jpo-ode,jpo-tim-builder,2025-03-31,2,2
usdot-jpo-ode,jpo-utils,2025-03-31,5,2
usdot-jpo-ode,ode-output-validator-library,2025-03-31,4,1
usdot-jpo-ode,wzdx,2025-03-31,1,1
usdot-jpo-ode,TDx,2025-04-01,1,1
usdot-jpo-ode,jpo-deduplicator,2025-04-01,1,1
usdot-jpo-ode,jpo-security-svcs,2025-04-01,1,1
usdot-jpo-ode,jpo-utils,2025-04-01,1,1
