Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2025-03-18,20,12
usdot-fhwa-OPS,pcis-poc,2025-03-18,9,6
usdot-fhwa-OPS,v2x-hub-ui,2025-03-18,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-19,34,12
usdot-fhwa-OPS,pcis-poc,2025-03-19,3,2
usdot-fhwa-OPS,v2x-hub-ui,2025-03-19,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-20,31,6
usdot-fhwa-OPS,pcis-poc,2025-03-20,20,11
usdot-fhwa-OPS,v2x-hub-ui,2025-03-20,1,1
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2025-03-20,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2025-03-21,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2025-03-21,2,2
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2025-03-21,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-21,26,17
usdot-fhwa-OPS,ngx-traffic-cdk,2025-03-21,1,1
usdot-fhwa-OPS,pcis-poc,2025-03-21,4,3
usdot-fhwa-OPS,V2X-Hub,2025-03-22,11,4
usdot-fhwa-OPS,pcis-poc,2025-03-22,2,1
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2025-03-23,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2025-03-23,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2025-03-23,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-23,8,2
usdot-fhwa-OPS,pcis-poc,2025-03-23,3,2
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2025-03-23,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-24,44,31
usdot-fhwa-OPS,pcis-poc,2025-03-24,4,4
usdot-fhwa-OPS,V2X-Hub,2025-03-25,22,16
usdot-fhwa-OPS,V2X-Hub,2025-03-26,2,2
usdot-fhwa-OPS,v2x-hub-ui,2025-03-26,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-27,33,18
usdot-fhwa-OPS,pcis-poc,2025-03-27,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-28,3,3
usdot-fhwa-OPS,pcis-poc,2025-03-28,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-29,16,13
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2025-03-30,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2025-03-30,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2025-03-30,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-30,5,5
usdot-fhwa-OPS,pcis-poc,2025-03-30,5,4
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2025-03-30,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-31,9,7
usdot-fhwa-OPS,pcis-poc,2025-03-31,2,2
usdot-fhwa-OPS,V2X-Hub,2025-04-01,2,2
