Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2024-10-14,5,3
usdot-fhwa-OPS,V2X-Hub,2024-10-15,218,13
usdot-fhwa-OPS,V2X-Hub,2024-10-16,151,13
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-17,2,1
usdot-fhwa-OPS,V2X-Hub,2024-10-17,79,18
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-18,1,1
usdot-fhwa-OPS,V2X-Hub,2024-10-18,84,14
usdot-fhwa-OPS,V2X-Hub,2024-10-19,3,1
usdot-fhwa-OPS,V2X-Hub,2024-10-20,27,4
usdot-fhwa-OPS,V2X-Hub,2024-10-21,99,19
usdot-fhwa-OPS,V2X-Hub,2024-10-22,65,10
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-23,1,1
usdot-fhwa-OPS,V2X-Hub,2024-10-23,21,8
usdot-fhwa-OPS,V2X-Hub,2024-10-24,21,9
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-10-25,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-25,7,1
usdot-fhwa-OPS,V2X-Hub,2024-10-25,79,14
usdot-fhwa-OPS,V2X-Hub,2024-10-26,1,1
usdot-fhwa-OPS,V2X-Hub,2024-10-27,46,2
usdot-fhwa-OPS,V2X-Hub,2024-10-28,27,6
