Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-12-01,1,1
usdot-fhwa-OPS,V2X-Hub,2024-12-02,2,2
usdot-fhwa-OPS,V2X-Hub,2024-12-03,14,4
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-12-04,1,1
usdot-fhwa-OPS,V2X-Hub,2024-12-04,14,2
usdot-fhwa-OPS,V2X-Hub,2024-12-05,7,2
usdot-fhwa-OPS,V2X-Hub,2024-12-06,8,3
usdot-fhwa-OPS,V2X-Hub,2024-12-07,11,4
usdot-fhwa-OPS,V2X-Hub,2024-12-09,7,2
usdot-fhwa-OPS,V2X-Hub,2024-12-10,1,1
usdot-fhwa-OPS,pcis-poc,2024-12-10,2,2
usdot-fhwa-OPS,V2X-Hub,2024-12-11,23,5
usdot-fhwa-OPS,V2X-Hub-UI,2024-12-11,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-12-12,1,1
usdot-fhwa-OPS,V2X-Hub,2024-12-12,26,3
usdot-fhwa-OPS,ngx-traffic-cdk,2024-12-12,1,1
usdot-fhwa-OPS,pcis-poc,2024-12-12,3,3
usdot-fhwa-OPS,V2X-Hub,2024-12-13,5,3
usdot-fhwa-OPS,pcis-poc,2024-12-13,5,4
usdot-fhwa-OPS,V2X-Hub,2024-12-14,5,3
