Start date,End date,Org,Repo,Referrer,Count,Unique
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-platform,mail.google.com,2,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,2,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-platform,atomgit.com,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-rtk,github.com,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,2,2
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,chatgpt.com,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-streets,github.com,4,3
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-streets,Google,3,2
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-streets,usdot-carma.atlassian.net,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-streets,DuckDuckGo,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-time-lib,statics.gov.teams.microsoft.us,16,5
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-utils,github.com,2,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,github.com,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,highways.dot.gov,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,carma-web-ui,Google,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,CARMAConcept,github.com,4,1
2024-12-31,2025-01-14,usdot-fhwa-stol,cav-education,Bing,10,2
2024-12-31,2025-01-14,usdot-fhwa-stol,cave-lite,Bing,19,3
2024-12-31,2025-01-14,usdot-fhwa-stol,cave-lite,github.com,9,1
2024-12-31,2025-01-14,usdot-fhwa-stol,cave-lite,Google,5,3
2024-12-31,2025-01-14,usdot-fhwa-stol,cda-telematics,Google,4,2
2024-12-31,2025-01-14,usdot-fhwa-stol,cdasim,Google,236,11
2024-12-31,2025-01-14,usdot-fhwa-stol,cdasim,github.com,92,10
2024-12-31,2025-01-14,usdot-fhwa-stol,cdasim,statics.gov.teams.microsoft.us,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,cdasim,api.moveworkforward.com,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,cdasim,usdot-carma.atlassian.net,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,connectedvcs-tools,Google,38,4
2024-12-31,2025-01-14,usdot-fhwa-stol,connectedvcs-tools,github.com,15,4
2024-12-31,2025-01-14,usdot-fhwa-stol,connectedvcs-tools,statics.gov.teams.microsoft.us,10,3
2024-12-31,2025-01-14,usdot-fhwa-stol,devops,github.com,69,1
2024-12-31,2025-01-14,usdot-fhwa-stol,dwm1001_ros2,Google,15,2
2024-12-31,2025-01-14,usdot-fhwa-stol,dwm1001_ros2,github.com,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,infrastructure-camera-detection-and-tracking,github.com,12,3
2024-12-31,2025-01-14,usdot-fhwa-stol,j2735decoder,Google,8,6
2024-12-31,2025-01-14,usdot-fhwa-stol,j2735decoder,DuckDuckGo,3,2
2024-12-31,2025-01-14,usdot-fhwa-stol,j2735decoder,Bing,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,multiple_object_tracking,github.com,19,3
2024-12-31,2025-01-14,usdot-fhwa-stol,navigation2-extensions,Google,2,2
2024-12-31,2025-01-14,usdot-fhwa-stol,navigation2-extensions,github.com,2,2
2024-12-31,2025-01-14,usdot-fhwa-stol,snmp-client,github.com,2,1
2024-12-31,2025-01-14,usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,Google,7,2
2024-12-31,2025-01-14,usdot-fhwa-stol,v2x-emulator,Google,5,3
2024-12-31,2025-01-14,usdot-fhwa-stol,v2x-emulator,github.com,5,2
2024-12-31,2025-01-14,usdot-fhwa-stol,v2x-emulator,DuckDuckGo,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,v2x-ros-conversion,github.com,69,5
2024-12-31,2025-01-14,usdot-fhwa-stol,v2x-ros-conversion,Google,36,2
2024-12-31,2025-01-14,usdot-fhwa-stol,v2x-ros-conversion,usdot-carma.atlassian.net,5,1
2024-12-31,2025-01-14,usdot-fhwa-stol,v2x-ros-conversion,statics.gov.teams.microsoft.us,3,1
2024-12-31,2025-01-14,usdot-fhwa-stol,voices-poc,Google,1,1
2024-12-31,2025-01-14,usdot-fhwa-stol,WxDE,Bing,1,1
