Start date,End date,Org,Repo,Path,Title,Count,Unique
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec,usdot-jpo-ode/asn1_codec: Module to encode and decode ASN.1 streams of messag...,17,9
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/asn1c_combined,asn1_codec/asn1c_combined at develop · usdot-jpo-ode/asn1_codec · GitHub,8,3
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/src,asn1_codec/src at develop · usdot-jpo-ode/asn1_codec · GitHub,6,4
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/pull/59,Setting asn1 codec to use zstd compression by default by John-Wiens · Pull Re...,6,2
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/asn1c_combined/j2735-asn-files,asn1_codec/asn1c_combined/j2735-asn-files at develop · usdot-jpo-ode/asn1_codec,5,2
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/6ce8588e77cde969fa419f1cc960c4eb05829ff1,usdot-jpo-ode/asn1_codec at 6ce8588e77cde969fa419f1cc960c4eb05829ff1,3,2
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop,GitHub - usdot-jpo-ode/asn1_codec: Module to encode and decode ASN.1 streams ...,3,2
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/asn1c_combined/generated-files,asn1_codec/asn1c_combined/generated-files at develop · usdot-jpo-ode/asn1_codec,3,2
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/asn1c_combined/j2735-asn-files/2020,asn1_codec/asn1c_combined/j2735-asn-files/2020 at develop · usdot-jpo-ode/asn...,3,2
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/data,asn1_codec/data at develop · usdot-jpo-ode/asn1_codec,3,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictmonitor,/usdot-jpo-ode/jpo-conflictmonitor,usdot-jpo-ode/jpo-conflictmonitor,35,8
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictmonitor,/usdot-jpo-ode/jpo-conflictmonitor/pulls,Pull requests · usdot-jpo-ode/jpo-conflictmonitor,20,4
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictmonitor,/usdot-jpo-ode/jpo-conflictmonitor/pull/117,Submodule refactor and artifact publishing by Michael7371 · Pull Request #117...,18,4
