Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,carma-platform,2025-02-01,3,3
usdot-fhwa-stol,carma-time-lib,2025-02-01,1,1
usdot-fhwa-stol,cdasim,2025-02-01,4,1
usdot-fhwa-stol,kafka-client,2025-02-01,1,1
usdot-fhwa-stol,v2x-emulator,2025-02-01,3,2
usdot-fhwa-stol,v2x-ros-conversion,2025-02-01,3,1
usdot-fhwa-stol,carma-cloud,2025-02-02,2,2
usdot-fhwa-stol,carma-messenger,2025-02-02,6,1
usdot-fhwa-stol,carma-platform,2025-02-02,6,6
usdot-fhwa-stol,carma-streets,2025-02-02,2,2
usdot-fhwa-stol,cda-telematics,2025-02-02,1,1
usdot-fhwa-stol,cdasim,2025-02-02,2,2
usdot-fhwa-stol,j2735decoder,2025-02-02,1,1
usdot-fhwa-stol,v2x-emulator,2025-02-02,3,1
usdot-fhwa-stol,v2x-ros-conversion,2025-02-02,15,1
usdot-fhwa-stol,voices-poc,2025-02-02,2,1
usdot-fhwa-stol,carma-1-tenth,2025-02-03,1,1
usdot-fhwa-stol,carma-carla-integration,2025-02-03,1,1
usdot-fhwa-stol,carma-config,2025-02-03,2,1
usdot-fhwa-stol,carma-messenger,2025-02-03,11,2
usdot-fhwa-stol,carma-messenger-bridge,2025-02-03,1,1
usdot-fhwa-stol,carma-platform,2025-02-03,13,10
usdot-fhwa-stol,carma-streets,2025-02-03,3,1
usdot-fhwa-stol,carma-time-lib,2025-02-03,15,2
usdot-fhwa-stol,cda-telematics,2025-02-03,1,1
usdot-fhwa-stol,cdasim,2025-02-03,10,6
usdot-fhwa-stol,connectedvcs-tools,2025-02-03,4,2
usdot-fhwa-stol,j2735decoder,2025-02-03,4,3
usdot-fhwa-stol,navigation2-extensions,2025-02-03,1,1
usdot-fhwa-stol,v2x-ros-conversion,2025-02-03,107,3
usdot-fhwa-stol,v2x-ros-driver,2025-02-03,2,2
usdot-fhwa-stol,voices-poc,2025-02-03,46,1
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2025-02-04,7,2
usdot-fhwa-stol,To-21-426-multivariate-piecewise-linear-ACC-car-following-model,2025-02-04,1,1
usdot-fhwa-stol,actions,2025-02-04,3,1
usdot-fhwa-stol,carma-analytics-fotda,2025-02-04,29,2
usdot-fhwa-stol,carma-builds,2025-02-04,15,1
usdot-fhwa-stol,carma-config,2025-02-04,2,1
usdot-fhwa-stol,carma-messenger,2025-02-04,22,3
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2025-02-04,4,1
usdot-fhwa-stol,carma-platform,2025-02-04,74,9
usdot-fhwa-stol,carma-ssc-interface-wrapper,2025-02-04,25,1
usdot-fhwa-stol,carma-streets,2025-02-04,23,1
usdot-fhwa-stol,carma-streets-time-sync,2025-02-04,2,2
usdot-fhwa-stol,carma-time-lib,2025-02-04,25,2
usdot-fhwa-stol,cda-telematics,2025-02-04,7,3
usdot-fhwa-stol,cdasim,2025-02-04,13,5
usdot-fhwa-stol,connectedvcs-tools,2025-02-04,2,1
usdot-fhwa-stol,devops,2025-02-04,2,1
usdot-fhwa-stol,infrastructure-camera-detection-and-tracking,2025-02-04,8,1
usdot-fhwa-stol,j2735decoder,2025-02-04,32,7
usdot-fhwa-stol,kafka-client,2025-02-04,32,1
usdot-fhwa-stol,navigation2-extensions,2025-02-04,4,1
usdot-fhwa-stol,ns-3_c-v2x,2025-02-04,1,1
usdot-fhwa-stol,v2x-emulator,2025-02-04,2,1
usdot-fhwa-stol,v2x-ros-conversion,2025-02-04,26,2
usdot-fhwa-stol,v2x-ros-driver,2025-02-04,2,2
usdot-fhwa-stol,.github,2025-02-05,21,2
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2025-02-05,6,2
usdot-fhwa-stol,actions,2025-02-05,12,1
usdot-fhwa-stol,ads-traffic-regs,2025-02-05,9,1
usdot-fhwa-stol,c1t_rplidar_driver,2025-02-05,1,1
usdot-fhwa-stol,carma-analytics-fotda,2025-02-05,1,1
usdot-fhwa-stol,carma-cloud,2025-02-05,1,1
usdot-fhwa-stol,carma-config,2025-02-05,23,4
usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2025-02-05,1,1
usdot-fhwa-stol,carma-geodetic-lib,2025-02-05,12,1
usdot-fhwa-stol,carma-messenger,2025-02-05,5,3
usdot-fhwa-stol,carma-platform,2025-02-05,77,17
usdot-fhwa-stol,carma-ssc-interface-wrapper,2025-02-05,1,1
usdot-fhwa-stol,carma-streets,2025-02-05,23,2
usdot-fhwa-stol,carma-time-lib,2025-02-05,7,1
usdot-fhwa-stol,cave-lite,2025-02-05,12,1
usdot-fhwa-stol,cdasim,2025-02-05,5,3
usdot-fhwa-stol,connectedvcs-tools,2025-02-05,14,5
usdot-fhwa-stol,dwm1001_ros2,2025-02-05,13,1
usdot-fhwa-stol,infrastructure-camera-detection-and-tracking,2025-02-05,1,1
usdot-fhwa-stol,j2735decoder,2025-02-05,4,1
usdot-fhwa-stol,kafka-client,2025-02-05,43,1
usdot-fhwa-stol,v2x-emulator,2025-02-05,2,1
usdot-fhwa-stol,v2x-ros-conversion,2025-02-05,1,1
usdot-fhwa-stol,v2x-ros-driver,2025-02-05,1,1
usdot-fhwa-stol,voices-poc,2025-02-05,6,1
usdot-fhwa-stol,.github,2025-02-06,29,2
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2025-02-06,5,1
usdot-fhwa-stol,actions,2025-02-06,44,2
usdot-fhwa-stol,carma-builds,2025-02-06,7,2
usdot-fhwa-stol,carma-cloud,2025-02-06,1,1
usdot-fhwa-stol,carma-config,2025-02-06,73,5
usdot-fhwa-stol,carma-messenger,2025-02-06,31,4
usdot-fhwa-stol,carma-messenger-bridge,2025-02-06,9,1
usdot-fhwa-stol,carma-ns3-adapter,2025-02-06,4,1
usdot-fhwa-stol,carma-platform,2025-02-06,31,15
usdot-fhwa-stol,carma-streets,2025-02-06,3,3
usdot-fhwa-stol,carma-streets-time-sync,2025-02-06,5,1
usdot-fhwa-stol,carma-time-lib,2025-02-06,27,2
usdot-fhwa-stol,carma-utils,2025-02-06,1,1
usdot-fhwa-stol,cda-telematics,2025-02-06,1,1
usdot-fhwa-stol,cdasim,2025-02-06,23,4
usdot-fhwa-stol,connectedvcs-tools,2025-02-06,33,8
usdot-fhwa-stol,devops,2025-02-06,5,1
usdot-fhwa-stol,dwm1001_ros2,2025-02-06,2,1
usdot-fhwa-stol,j2735decoder,2025-02-06,2,1
usdot-fhwa-stol,temp_test_repo,2025-02-06,8,2
usdot-fhwa-stol,v2x-ros-conversion,2025-02-06,6,1
usdot-fhwa-stol,v2x-ros-driver,2025-02-06,12,3
usdot-fhwa-stol,.github,2025-02-07,1,1
usdot-fhwa-stol,To-21-426-multivariate-piecewise-linear-ACC-car-following-model,2025-02-07,1,1
usdot-fhwa-stol,actions,2025-02-07,81,3
usdot-fhwa-stol,autoware.auto,2025-02-07,1,1
usdot-fhwa-stol,carma-builds,2025-02-07,27,3
usdot-fhwa-stol,carma-config,2025-02-07,9,4
usdot-fhwa-stol,carma-messenger,2025-02-07,24,5
usdot-fhwa-stol,carma-platform,2025-02-07,80,20
usdot-fhwa-stol,carma-streets,2025-02-07,3,1
usdot-fhwa-stol,carma-time-lib,2025-02-07,28,4
usdot-fhwa-stol,carma-utils,2025-02-07,1,1
usdot-fhwa-stol,cav-education,2025-02-07,1,1
usdot-fhwa-stol,cda-telematics,2025-02-07,3,2
usdot-fhwa-stol,cdasim,2025-02-07,52,15
usdot-fhwa-stol,connectedvcs-tools,2025-02-07,2,2
usdot-fhwa-stol,infrastructure-camera-detection-and-tracking,2025-02-07,5,1
usdot-fhwa-stol,kafka-client,2025-02-07,1,1
usdot-fhwa-stol,multiple_object_tracking,2025-02-07,5,2
usdot-fhwa-stol,v2x-ros-conversion,2025-02-07,1,1
