Start date,End date,Org,Repo,Referrer,Count,Unique
2025-03-31,2025-04-14,usdot-fhwa-OPS,pcis-poc,github.com,13,3
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,github.com,143,14
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,Bing,80,58
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,Google,77,19
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,geekdaxue.co,11,1
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,usdot-carma.atlassian.net,9,1
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,8,3
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,DuckDuckGo,3,2
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,search.brave.com,2,1
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,cn.bing.com,1,1
2025-03-31,2025-04-14,usdot-fhwa-OPS,V2X-Hub,github.dev,1,1
