Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,jpo-ode,2024-12-01,1,1
usdot-jpo-ode,wzdx,2024-12-01,6,4
usdot-jpo-ode,TDx,2024-12-02,5,4
usdot-jpo-ode,jpo-conflictmonitor,2024-12-02,52,4
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-02,2,2
usdot-jpo-ode,jpo-geojsonconverter,2024-12-02,4,1
usdot-jpo-ode,jpo-ode,2024-12-02,64,7
usdot-jpo-ode,jpo-s3-deposit,2024-12-02,1,1
usdot-jpo-ode,jpo-security,2024-12-02,1,1
usdot-jpo-ode,wzdc-tool,2024-12-02,33,2
usdot-jpo-ode,wzdx,2024-12-02,236,23
usdot-jpo-ode,TDx,2024-12-03,5,1
usdot-jpo-ode,asn1_codec,2024-12-03,6,1
usdot-jpo-ode,jpo-conflictmonitor,2024-12-03,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-03,1,1
usdot-jpo-ode,jpo-cvmanager,2024-12-03,1,1
usdot-jpo-ode,jpo-ode,2024-12-03,71,11
usdot-jpo-ode,jpo-utils,2024-12-03,2,1
usdot-jpo-ode,wzdx,2024-12-03,62,21
usdot-jpo-ode,TDx,2024-12-04,2,2
usdot-jpo-ode,asn1_codec,2024-12-04,1,1
usdot-jpo-ode,jpo-conflictmonitor,2024-12-04,13,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-04,5,3
usdot-jpo-ode,jpo-cvmanager,2024-12-04,1,1
usdot-jpo-ode,jpo-ode,2024-12-04,10,8
usdot-jpo-ode,jpo-utils,2024-12-04,9,1
usdot-jpo-ode,ode-output-validator-library,2024-12-04,1,1
usdot-jpo-ode,scms-asn1,2024-12-04,1,1
usdot-jpo-ode,wzdx,2024-12-04,123,19
usdot-jpo-ode,TDx,2024-12-05,4,4
usdot-jpo-ode,jpo-conflictmonitor,2024-12-05,45,3
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-05,23,2
usdot-jpo-ode,jpo-cvdp,2024-12-05,2,1
usdot-jpo-ode,jpo-cvmanager,2024-12-05,1,1
usdot-jpo-ode,jpo-deposit,2024-12-05,5,3
usdot-jpo-ode,jpo-geojsonconverter,2024-12-05,1,1
usdot-jpo-ode,jpo-ode,2024-12-05,36,11
usdot-jpo-ode,jpo-security-svcs,2024-12-05,1,1
usdot-jpo-ode,jpo-utils,2024-12-05,37,6
usdot-jpo-ode,wzdx,2024-12-05,120,26
usdot-jpo-ode,TDx,2024-12-06,23,5
usdot-jpo-ode,asn1_codec,2024-12-06,3,2
usdot-jpo-ode,jpo-conflictmonitor,2024-12-06,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-06,16,4
usdot-jpo-ode,jpo-cvdp,2024-12-06,4,3
usdot-jpo-ode,jpo-deposit,2024-12-06,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-12-06,8,2
usdot-jpo-ode,jpo-ode,2024-12-06,79,11
usdot-jpo-ode,jpo-s3-deposit,2024-12-06,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-12-06,4,2
usdot-jpo-ode,jpo-tim-builder,2024-12-06,1,1
usdot-jpo-ode,scms-asn1,2024-12-06,1,1
usdot-jpo-ode,wzdx,2024-12-06,71,17
usdot-jpo-ode,jpo-geojsonconverter,2024-12-07,4,2
usdot-jpo-ode,wzdx,2024-12-07,2,2
usdot-jpo-ode,asn1_codec,2024-12-08,9,2
usdot-jpo-ode,jpo-conflictmonitor,2024-12-08,4,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-08,1,1
usdot-jpo-ode,jpo-cvdp,2024-12-08,1,1
usdot-jpo-ode,jpo-ode,2024-12-08,17,2
usdot-jpo-ode,jpo-s3-deposit,2024-12-08,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-12-08,1,1
usdot-jpo-ode,jpo-security,2024-12-08,24,2
usdot-jpo-ode,jpo-security-svcs,2024-12-08,9,2
usdot-jpo-ode,jpo-utils,2024-12-08,1,1
usdot-jpo-ode,scms-asn1,2024-12-08,15,1
usdot-jpo-ode,wzdx,2024-12-08,3,3
usdot-jpo-ode,TDx,2024-12-09,7,4
usdot-jpo-ode,asn1_codec,2024-12-09,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-09,10,2
usdot-jpo-ode,jpo-cvmanager,2024-12-09,4,2
usdot-jpo-ode,jpo-ode,2024-12-09,60,10
usdot-jpo-ode,jpo-sdw-depositor,2024-12-09,2,1
usdot-jpo-ode,jpo-utils,2024-12-09,4,3
usdot-jpo-ode,scms-asn1,2024-12-09,1,1
usdot-jpo-ode,wzdx,2024-12-09,108,17
usdot-jpo-ode,TDx,2024-12-10,6,5
usdot-jpo-ode,asn1_codec,2024-12-10,2,2
usdot-jpo-ode,jpo-conflictmonitor,2024-12-10,17,2
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-10,2,1
usdot-jpo-ode,jpo-cvmanager,2024-12-10,4,4
usdot-jpo-ode,jpo-cvportal,2024-12-10,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-12-10,3,1
usdot-jpo-ode,jpo-ode,2024-12-10,81,12
usdot-jpo-ode,jpo-tim-builder,2024-12-10,16,1
usdot-jpo-ode,jpo-utils,2024-12-10,4,2
usdot-jpo-ode,wzdx,2024-12-10,211,25
usdot-jpo-ode,TDx,2024-12-11,3,3
usdot-jpo-ode,asn1_codec,2024-12-11,8,1
usdot-jpo-ode,jpo-conflictmonitor,2024-12-11,11,4
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-11,19,5
usdot-jpo-ode,jpo-cvdp,2024-12-11,10,1
usdot-jpo-ode,jpo-cvmanager,2024-12-11,8,4
usdot-jpo-ode,jpo-ode,2024-12-11,34,14
usdot-jpo-ode,jpo-ode-scms-asn,2024-12-11,1,1
usdot-jpo-ode,jpo-s3-deposit,2024-12-11,8,1
usdot-jpo-ode,jpo-security,2024-12-11,9,1
usdot-jpo-ode,jpo-security-svcs,2024-12-11,13,1
usdot-jpo-ode,jpo-utils,2024-12-11,22,2
usdot-jpo-ode,scms-asn1,2024-12-11,6,2
usdot-jpo-ode,wzdx,2024-12-11,75,27
usdot-jpo-ode,TDx,2024-12-12,9,4
usdot-jpo-ode,asn1_codec,2024-12-12,10,1
usdot-jpo-ode,jpo-conflictmonitor,2024-12-12,37,7
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-12,12,7
usdot-jpo-ode,jpo-cvdp,2024-12-12,24,3
usdot-jpo-ode,jpo-cvmanager,2024-12-12,20,4
usdot-jpo-ode,jpo-cvportal,2024-12-12,1,1
usdot-jpo-ode,jpo-geojsonconverter,2024-12-12,12,2
usdot-jpo-ode,jpo-ode,2024-12-12,48,11
usdot-jpo-ode,jpo-ode-scms-asn,2024-12-12,1,1
usdot-jpo-ode,jpo-sdw-depositor,2024-12-12,6,2
usdot-jpo-ode,jpo-security-svcs,2024-12-12,3,1
usdot-jpo-ode,jpo-tim-builder,2024-12-12,6,2
usdot-jpo-ode,jpo-utils,2024-12-12,24,6
usdot-jpo-ode,scms-asn1,2024-12-12,1,1
usdot-jpo-ode,wzdx,2024-12-12,103,19
usdot-jpo-ode,TDx,2024-12-13,41,4
usdot-jpo-ode,asn1_codec,2024-12-13,7,3
usdot-jpo-ode,jpo-conflictmonitor,2024-12-13,3,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-13,56,4
usdot-jpo-ode,jpo-cvdp,2024-12-13,6,2
usdot-jpo-ode,jpo-cvmanager,2024-12-13,56,9
usdot-jpo-ode,jpo-cvportal,2024-12-13,1,1
usdot-jpo-ode,jpo-ode,2024-12-13,33,5
usdot-jpo-ode,jpo-s3-deposit,2024-12-13,6,2
usdot-jpo-ode,jpo-sdw-depositor,2024-12-13,3,1
usdot-jpo-ode,jpo-security,2024-12-13,29,3
usdot-jpo-ode,jpo-security-svcs,2024-12-13,4,2
usdot-jpo-ode,jpo-tim-builder,2024-12-13,3,1
usdot-jpo-ode,jpo-utils,2024-12-13,39,3
usdot-jpo-ode,scms-asn1,2024-12-13,1,1
usdot-jpo-ode,wzdc-tool,2024-12-13,8,1
usdot-jpo-ode,wzdx,2024-12-13,90,26
usdot-jpo-ode,TDx,2024-12-14,1,1
usdot-jpo-ode,jpo-conflictmonitor,2024-12-14,3,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-14,2,1
usdot-jpo-ode,jpo-cvmanager,2024-12-14,4,3
usdot-jpo-ode,jpo-ode,2024-12-14,5,3
usdot-jpo-ode,wzdx,2024-12-14,2,2
usdot-jpo-ode,jpo-conflictmonitor,2024-12-15,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2024-12-15,1,1
usdot-jpo-ode,jpo-ode,2024-12-15,1,1
usdot-jpo-ode,jpo-utils,2024-12-15,1,1
usdot-jpo-ode,wzdx,2024-12-15,2,2
