Start date,End date,Org,Repo,Referrer,Count,Unique
2024-11-30,2024-12-14,usdot-fhwa-stol,.github,github.com,2,1
2024-11-30,2024-12-14,usdot-fhwa-stol,actions,github.com,21,2
2024-11-30,2024-12-14,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,7,1
2024-11-30,2024-12-14,usdot-fhwa-stol,autoware.auto,github.com,9,3
2024-11-30,2024-12-14,usdot-fhwa-stol,autoware.auto,Google,7,2
2024-11-30,2024-12-14,usdot-fhwa-stol,autoware.auto,yandex.ru,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carla-sensor-lib,github.com,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-1-tenth,Google,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-1-tenth,Bing,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-analytics-fotda,Google,2,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-base,github.com,17,4
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-base,Google,3,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-carla-integration,github.com,28,3
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-carla-integration,Google,25,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-cloud,statics.gov.teams.microsoft.us,6,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-cloud,highways.dot.gov,5,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-cloud,github.com,4,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-cloud,Google,3,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,16,4
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,8,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-config,Google,56,6
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-config,github.com,48,9
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-config,usdot-carma.atlassian.net,10,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-delphi-srr2-driver,github.com,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-geodetic-lib,github.com,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-j2735,github.com,4,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-j2735,Google,2,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-j2735,api.moveworkforward.com,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-lightbar-driver,github.com,13,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-messenger,Google,39,6
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-messenger,github.com,22,6
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-messenger-bridge,Google,9,3
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-messenger-bridge,github.com,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-msgs,github.com,28,4
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,github.com,4,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-ns3-adapter,Google,3,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-platform,github.com,137,30
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-platform,Google,56,18
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-platform,its.dot.gov,7,4
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-platform,highways.dot.gov,7,4
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,6,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-platform,statics.gov.teams.microsoft.us,4,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-platform,tsapps.nist.gov,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,6,3
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-streets,Google,23,4
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-streets,github.com,17,4
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-streets,highways.dot.gov,4,3
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-streets,statics.gov.teams.microsoft.us,3,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-time-lib,github.com,4,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-torc-xgv-controller-driver,github.com,1,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-utils,github.com,26,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-utils,Google,6,2
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-utils,discourse.ros.org,3,1
2024-11-30,2024-12-14,usdot-fhwa-stol,carma-velodyne-lidar-driver,github.com,8,1
2024-11-30,2024-12-14,usdot-fhwa-stol,cav-education,Bing,14,2
2024-11-30,2024-12-14,usdot-fhwa-stol,cav-education,Google,2,1
2024-11-30,2024-12-14,usdot-fhwa-stol,cave-lite,Bing,10,3
