Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,cda-telematics,2024-11-07,15,1
usdot-fhwa-stol,cda1tenth-bringup,2024-11-07,1,1
usdot-fhwa-stol,connectedvcs-tools,2024-11-07,11,2
usdot-fhwa-stol,documentation,2024-11-07,2,2
usdot-fhwa-stol,dwm1001_ros2,2024-11-07,1,1
usdot-fhwa-stol,multiple_object_tracking,2024-11-07,2,2
usdot-fhwa-stol,navigation2-extensions,2024-11-07,2,1
usdot-fhwa-stol,ns-3_c-v2x,2024-11-07,2,1
usdot-fhwa-stol,testing-training-tools,2024-11-07,1,1
usdot-fhwa-stol,voices-poc,2024-11-07,1,1
usdot-fhwa-stol,carma-developer-tools,2024-11-08,6,6
usdot-fhwa-stol,carma-lightbar-driver,2024-11-08,2,1
usdot-fhwa-stol,carma-platform,2024-11-08,5,2
usdot-fhwa-stol,connectedvcs-tools,2024-11-08,3,2
usdot-fhwa-stol,documentation,2024-11-08,2,2
usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2024-11-09,1,1
usdot-fhwa-stol,carma-msgs,2024-11-09,1,1
usdot-fhwa-stol,carma-platform,2024-11-09,1,1
usdot-fhwa-stol,carma-web-ui,2024-11-09,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-11-10,13,4
usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2024-11-10,1,1
usdot-fhwa-stol,carma-platform,2024-11-10,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-11-10,1,1
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2024-11-11,2,2
usdot-fhwa-stol,autoware.auto,2024-11-11,1,1
usdot-fhwa-stol,carla-sensor-lib,2024-11-11,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-11-11,14,6
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-11-11,1,1
usdot-fhwa-stol,carma-msgs,2024-11-11,1,1
usdot-fhwa-stol,carma-platform,2024-11-11,1,1
usdot-fhwa-stol,cda-telematics,2024-11-11,25,4
usdot-fhwa-stol,cdasim,2024-11-11,8,2
usdot-fhwa-stol,connectedvcs-tools,2024-11-11,2,2
usdot-fhwa-stol,ns-3_c-v2x,2024-11-11,3,1
usdot-fhwa-stol,CARMAConcept,2024-11-12,1,1
usdot-fhwa-stol,ads-traffic-regs,2024-11-12,1,1
usdot-fhwa-stol,c1t_zed_driver,2024-11-12,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-11-12,6,3
usdot-fhwa-stol,carma-builds,2024-11-12,14,1
usdot-fhwa-stol,carma-carla-integration,2024-11-12,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-11-12,1,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2024-11-12,1,1
usdot-fhwa-stol,carma-j2735,2024-11-12,8,2
usdot-fhwa-stol,carma-lightbar-driver,2024-11-12,3,2
usdot-fhwa-stol,carma-messenger,2024-11-12,2,1
usdot-fhwa-stol,carma-msgs,2024-11-12,1,1
usdot-fhwa-stol,carma-streets,2024-11-12,1,1
usdot-fhwa-stol,cdasim,2024-11-12,11,2
usdot-fhwa-stol,connectedvcs-tools,2024-11-12,2,2
usdot-fhwa-stol,navigation2-extensions,2024-11-12,1,1
usdot-fhwa-stol,ns-3_c-v2x,2024-11-12,1,1
usdot-fhwa-stol,.github,2024-11-13,1,1
usdot-fhwa-stol,carma-1-tenth,2024-11-13,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-11-13,14,4
usdot-fhwa-stol,carma-builds,2024-11-13,7,1
usdot-fhwa-stol,carma-config,2024-11-13,4,3
usdot-fhwa-stol,carma-developer-tools,2024-11-13,1,1
usdot-fhwa-stol,carma-platform,2024-11-13,1,1
usdot-fhwa-stol,carma-slamtec-lidar-driver,2024-11-13,1,1
usdot-fhwa-stol,carma-streets,2024-11-13,10,2
usdot-fhwa-stol,carma-time-lib,2024-11-13,1,1
usdot-fhwa-stol,cdasim,2024-11-13,2,1
usdot-fhwa-stol,connectedvcs-tools,2024-11-13,4,2
usdot-fhwa-stol,documentation,2024-11-13,2,2
usdot-fhwa-stol,dwm1001_ros2,2024-11-13,1,1
usdot-fhwa-stol,navigation2-extensions,2024-11-13,1,1
usdot-fhwa-stol,tim-bc,2024-11-13,8,1
usdot-fhwa-stol,v2x-emulator,2024-11-13,1,1
usdot-fhwa-stol,To-21-426-multivariate-piecewise-linear-ACC-car-following-model,2024-11-14,1,1
usdot-fhwa-stol,autoware.auto,2024-11-14,2,2
usdot-fhwa-stol,carma-analytics-fotda,2024-11-14,1,1
usdot-fhwa-stol,carma-cloud,2024-11-14,1,1
usdot-fhwa-stol,carma-config,2024-11-14,18,3
usdot-fhwa-stol,carma-lightbar-driver,2024-11-14,2,2
usdot-fhwa-stol,carma-messenger,2024-11-14,10,2
usdot-fhwa-stol,cdasim,2024-11-14,4,1
usdot-fhwa-stol,connectedvcs-tools,2024-11-14,2,2
usdot-fhwa-stol,documentation,2024-11-14,2,2
