Start date,End date,Org,Repo,Referrer,Count,Unique
2025-01-17,2025-01-31,usdot-fhwa-OPS,.github,github.com,5,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,ITS-Secure-Prototype-App,Google,2,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,ITS-Secure-Prototype-App,github.com,1,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,ngx-traffic-cdk,github.com,10,2
2025-01-17,2025-01-31,usdot-fhwa-OPS,ngx-traffic-cdk,careers.leidos.com,4,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,ngx-traffic-cdk,statics.gov.teams.microsoft.us,2,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,pcis-poc,github.com,120,4
2025-01-17,2025-01-31,usdot-fhwa-OPS,pcis-poc,usdot-carma.atlassian.net,33,3
2025-01-17,2025-01-31,usdot-fhwa-OPS,pcis-poc,Google,6,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,pcis-poc,statics.gov.teams.microsoft.us,3,2
2025-01-17,2025-01-31,usdot-fhwa-OPS,V2X-Hub,Google,202,37
2025-01-17,2025-01-31,usdot-fhwa-OPS,V2X-Hub,github.com,139,8
2025-01-17,2025-01-31,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,27,3
2025-01-17,2025-01-31,usdot-fhwa-OPS,V2X-Hub,Bing,10,9
2025-01-17,2025-01-31,usdot-fhwa-OPS,V2X-Hub,careers.leidos.com,3,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,V2X-Hub,yandex.ru,2,2
2025-01-17,2025-01-31,usdot-fhwa-OPS,V2X-Hub,DuckDuckGo,1,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,V2X-Hub,statics.teams.cdn.office.net,1,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,v2x-hub-ui,github.com,42,4
2025-01-17,2025-01-31,usdot-fhwa-OPS,v2x-hub-ui,statics.gov.teams.microsoft.us,15,2
2025-01-17,2025-01-31,usdot-fhwa-OPS,v2x-hub-ui,usdot-carma.atlassian.net,3,2
2025-01-17,2025-01-31,usdot-fhwa-OPS,v2xhub-angular-ui-prototype,chatgpt.com,44,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,v2xhub-angular-ui-prototype,github.com,23,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,v2xhub-angular-ui-prototype,Google,9,1
2025-01-17,2025-01-31,usdot-fhwa-OPS,v2xhub-angular-ui-prototype,statics.gov.teams.microsoft.us,4,1
