Start date,End date,Org,Repo,Referrer,Count,Unique
2025-02-28,2025-03-14,usdot-fhwa-stol,.github,github.com,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,actions,github.com,47,3
2025-02-28,2025-03-14,usdot-fhwa-stol,actions,statics.gov.teams.microsoft.us,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,2,2
2025-02-28,2025-03-14,usdot-fhwa-stol,ads-traffic-regs,its.dot.gov,2,1
2025-02-28,2025-03-14,usdot-fhwa-stol,autoware.auto,github.com,42,1
2025-02-28,2025-03-14,usdot-fhwa-stol,autoware.auto,Google,2,2
2025-02-28,2025-03-14,usdot-fhwa-stol,c1t_vesc_driver,Google,5,1
2025-02-28,2025-03-14,usdot-fhwa-stol,c2c-mvt,github.com,54,3
2025-02-28,2025-03-14,usdot-fhwa-stol,c2c-mvt,statics.gov.teams.microsoft.us,5,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-1-tenth,Bing,2,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-analytics-fotda,Google,4,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-analytics-fotda,github.com,4,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-analytics-fotda,excel.gov.online.office365.us,2,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-analytics-fotda,statics.gov.teams.microsoft.us,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-base,github.com,34,5
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-base,Google,4,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-base,usdot-carma.atlassian.net,2,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-builds,Google,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-builds,github.com,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-carla-integration,github.com,17,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-carla-integration,Google,6,4
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-cloud,Google,11,3
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-cloud,github.com,3,3
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-cloud,Bing,3,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-config,github.com,130,7
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-config,Google,87,12
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-config,statics.gov.teams.microsoft.us,29,3
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-config,discourse.ros.org,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-config,usdot-carma.atlassian.net,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-delphi-esr-driver,Google,12,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-delphi-esr-driver,chatgpt.com,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-delphi-srr2-driver,Google,21,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,Google,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,github.com,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-lightbar-driver,github.com,7,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-lightbar-driver,Google,5,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-messenger,github.com,69,5
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-messenger,Google,7,3
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-messenger,usdot-carma.atlassian.net,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-messenger-bridge,Google,32,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-msgs,github.com,23,6
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,github.com,37,4
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,Google,12,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-ns3-adapter,github.com,33,4
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,github.com,180,19
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,Google,71,30
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,statics.gov.teams.microsoft.us,15,6
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,9,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,its.dot.gov,8,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,discourse.ros.org,6,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,Bing,4,2
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,com.google.android.gm,2,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,cloud.siliconflow.cn,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-platform,tongyi.aliyun.com,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,58,6
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,1,1
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-streets,Google,19,7
2025-02-28,2025-03-14,usdot-fhwa-stol,carma-streets,github.com,19,2
