Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,TDx,2025-02-01,2,1
usdot-jpo-ode,asn1_codec,2025-02-01,1,1
usdot-jpo-ode,jpo-conflictmonitor,2025-02-01,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-02-01,1,1
usdot-jpo-ode,jpo-cvdp,2025-02-01,3,2
usdot-jpo-ode,jpo-cvmanager,2025-02-01,1,1
usdot-jpo-ode,jpo-deduplicator,2025-02-01,1,1
usdot-jpo-ode,jpo-deposit,2025-02-01,2,2
usdot-jpo-ode,jpo-geojsonconverter,2025-02-01,2,1
usdot-jpo-ode,jpo-ode,2025-02-01,6,3
usdot-jpo-ode,jpo-ode-scms-asn,2025-02-01,2,2
usdot-jpo-ode,jpo-record-parser,2025-02-01,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-02-01,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-02-01,1,1
usdot-jpo-ode,jpo-security-svcs,2025-02-01,1,1
usdot-jpo-ode,jpo-tim-builder,2025-02-01,1,1
usdot-jpo-ode,jpo-utils,2025-02-01,1,1
usdot-jpo-ode,ode-output-validator-library,2025-02-01,1,1
usdot-jpo-ode,scms-asn1,2025-02-01,1,1
usdot-jpo-ode,usdot-jpo-ode.github.io,2025-02-01,1,1
usdot-jpo-ode,wzdc-tool,2025-02-01,1,1
usdot-jpo-ode,wzdx,2025-02-01,2,1
usdot-jpo-ode,jpo-cvdp,2025-02-02,1,1
usdot-jpo-ode,jpo-ode,2025-02-02,1,1
usdot-jpo-ode,asn1_codec,2025-02-03,35,4
usdot-jpo-ode,jpo-conflictmonitor,2025-02-03,10,6
usdot-jpo-ode,jpo-conflictvisualizer,2025-02-03,52,11
usdot-jpo-ode,jpo-cvdp,2025-02-03,7,4
usdot-jpo-ode,jpo-cvmanager,2025-02-03,5,1
usdot-jpo-ode,jpo-deduplicator,2025-02-03,9,4
usdot-jpo-ode,jpo-geojsonconverter,2025-02-03,3,3
usdot-jpo-ode,jpo-ode,2025-02-03,4,4
usdot-jpo-ode,jpo-s3-deposit,2025-02-03,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-02-03,5,2
usdot-jpo-ode,jpo-security-svcs,2025-02-03,4,1
usdot-jpo-ode,jpo-utils,2025-02-03,36,2
usdot-jpo-ode,ode-output-validator-library,2025-02-03,4,1
usdot-jpo-ode,scms-asn1,2025-02-03,1,1
usdot-jpo-ode,wzdx,2025-02-03,1,1
usdot-jpo-ode,TDx,2025-02-04,1,1
usdot-jpo-ode,asn1_codec,2025-02-04,5,1
usdot-jpo-ode,jpo-conflictmonitor,2025-02-04,2,2
usdot-jpo-ode,jpo-cvdp,2025-02-04,6,2
usdot-jpo-ode,jpo-cvmanager,2025-02-04,13,4
usdot-jpo-ode,jpo-deduplicator,2025-02-04,13,4
usdot-jpo-ode,jpo-deposit,2025-02-04,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-02-04,1,1
usdot-jpo-ode,jpo-ode,2025-02-04,9,3
usdot-jpo-ode,jpo-sdw-depositor,2025-02-04,5,1
usdot-jpo-ode,jpo-security-svcs,2025-02-04,5,1
usdot-jpo-ode,jpo-utils,2025-02-04,5,1
usdot-jpo-ode,ode-output-validator-library,2025-02-04,6,2
usdot-jpo-ode,scms-asn1,2025-02-04,7,7
usdot-jpo-ode,wzdx,2025-02-04,2,2
usdot-jpo-ode,TDx,2025-02-05,1,1
usdot-jpo-ode,asn1_codec,2025-02-05,10,7
usdot-jpo-ode,jpo-conflictvisualizer,2025-02-05,2,2
usdot-jpo-ode,jpo-cvdp,2025-02-05,2,2
usdot-jpo-ode,jpo-cvmanager,2025-02-05,15,4
usdot-jpo-ode,jpo-deduplicator,2025-02-05,7,4
usdot-jpo-ode,jpo-deposit,2025-02-05,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-02-05,2,2
usdot-jpo-ode,jpo-utils,2025-02-05,3,2
usdot-jpo-ode,scms-asn1,2025-02-05,3,3
usdot-jpo-ode,wzdx,2025-02-05,2,2
usdot-jpo-ode,asn1_codec,2025-02-06,1,1
usdot-jpo-ode,jpo-conflictmonitor,2025-02-06,11,3
usdot-jpo-ode,jpo-cvmanager,2025-02-06,6,2
usdot-jpo-ode,jpo-deduplicator,2025-02-06,40,15
usdot-jpo-ode,jpo-ode,2025-02-06,3,1
usdot-jpo-ode,jpo-utils,2025-02-06,40,13
usdot-jpo-ode,TDx,2025-02-07,1,1
usdot-jpo-ode,jpo-conflictmonitor,2025-02-07,6,3
usdot-jpo-ode,jpo-cvdp,2025-02-07,2,1
usdot-jpo-ode,jpo-cvmanager,2025-02-07,22,9
usdot-jpo-ode,jpo-deduplicator,2025-02-07,1,1
usdot-jpo-ode,jpo-ode,2025-02-07,4,3
usdot-jpo-ode,jpo-utils,2025-02-07,9,5
usdot-jpo-ode,ode-output-validator-library,2025-02-07,1,1
usdot-jpo-ode,scms-asn1,2025-02-07,3,3
usdot-jpo-ode,wzdc-tool,2025-02-07,1,1
usdot-jpo-ode,TDx,2025-02-08,1,1
usdot-jpo-ode,asn1_codec,2025-02-08,2,1
usdot-jpo-ode,jpo-conflictmonitor,2025-02-08,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-02-08,1,1
usdot-jpo-ode,jpo-cvdp,2025-02-08,27,2
usdot-jpo-ode,jpo-geojsonconverter,2025-02-08,1,1
