Start date,End date,Org,Repo,Referrer,Count,Unique
2024-10-31,2024-11-14,usdot-fhwa-stol,.github,github.com,18,1
2024-10-31,2024-11-14,usdot-fhwa-stol,actions,github.com,30,1
2024-10-31,2024-11-14,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,autoware.auto,github.com,7,2
2024-10-31,2024-11-14,usdot-fhwa-stol,c1t_razor_imu_m0_driver,its.dot.gov,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-1-tenth,Google,12,3
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-analytics-fotda,github.com,6,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-analytics-fotda,highways.dot.gov,3,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-base,Google,8,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-base,usdot-carma.atlassian.net,6,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-base,github.com,5,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-builds,github.com,26,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-builds,usdot-carma.atlassian.net,8,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-builds,statics.gov.teams.microsoft.us,7,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-carla-integration,github.com,25,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-carla-integration,Google,14,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-cloud,github.com,10,6
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-cloud,Google,4,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-cloud,its.dot.gov,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,29,3
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,14,4
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,12,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,teams.microsoft.com,6,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-cohda-dsrc-driver,cn.bing.com,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-config,github.com,24,8
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-config,Google,9,4
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-config,api.moveworkforward.com,2,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-config,word-edit.gov.online.office365.us,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-delphi-esr-driver,github.com,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-delphi-esr-driver,yandex.ru,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-delphi-srr2-driver,Google,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-developer-tools,github.com,18,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,Google,10,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,github.com,2,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-j2735,github.com,17,3
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-j2735,Google,12,3
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-j2735,usdot-carma.atlassian.net,4,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-j2735,statics.gov.teams.microsoft.us,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-lightbar-driver,github.com,5,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-lightbar-driver,usdot-carma.atlassian.net,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-messenger,Google,84,11
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-messenger,github.com,41,10
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-messenger,highways.dot.gov,5,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-messenger,statics.gov.teams.microsoft.us,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-messenger,chatgpt.com,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-messenger-bridge,github.com,24,6
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-messenger-bridge,Google,18,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-msgs,github.com,45,5
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-msgs,statics.gov.teams.microsoft.us,5,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-msgs,Google,2,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-ns3-adapter,Google,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,github.com,154,30
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,Google,22,9
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,its.dot.gov,16,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,6,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,statics.gov.teams.microsoft.us,5,4
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,highways.dot.gov,3,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,cn.bing.com,2,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,discourse.ros.org,2,2
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,Bing,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-platform,api.moveworkforward.com,1,1
2024-10-31,2024-11-14,usdot-fhwa-stol,carma-ssc-interface-wrapper,Google,11,1
