Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-18,1,1
usdot-fhwa-OPS,V2X-Hub,2024-10-18,81,13
usdot-fhwa-OPS,V2X-Hub,2024-10-19,3,1
usdot-fhwa-OPS,V2X-Hub,2024-10-20,27,4
usdot-fhwa-OPS,V2X-Hub,2024-10-21,99,19
usdot-fhwa-OPS,V2X-Hub,2024-10-22,65,10
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-23,1,1
usdot-fhwa-OPS,V2X-Hub,2024-10-23,21,8
usdot-fhwa-OPS,V2X-Hub,2024-10-24,21,9
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-10-25,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-25,7,1
usdot-fhwa-OPS,V2X-Hub,2024-10-25,79,14
usdot-fhwa-OPS,V2X-Hub,2024-10-26,1,1
usdot-fhwa-OPS,V2X-Hub,2024-10-27,46,2
usdot-fhwa-OPS,V2X-Hub,2024-10-28,68,13
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-29,1,1
usdot-fhwa-OPS,V2X-Hub,2024-10-29,56,14
usdot-fhwa-OPS,.github,2024-10-30,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-10-30,9,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-10-30,8,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-10-30,8,1
usdot-fhwa-OPS,V2X-Hub,2024-10-30,212,22
usdot-fhwa-OPS,V2X-Hub-UI,2024-10-30,33,3
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-10-30,6,1
usdot-fhwa-OPS,V2X-Hub,2024-10-31,137,17
usdot-fhwa-OPS,V2X-Hub-UI,2024-10-31,3,2
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-10-31,1,1
