Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2024-12-18,16,7
usdot-fhwa-OPS,V2X-Hub-UI,2024-12-18,1,1
usdot-fhwa-OPS,ngx-traffic-cdk,2024-12-18,2,1
usdot-fhwa-OPS,pcis-poc,2024-12-18,2,1
usdot-fhwa-OPS,V2X-Hub,2024-12-19,46,13
usdot-fhwa-OPS,pcis-poc,2024-12-19,1,1
usdot-fhwa-OPS,V2X-Hub,2024-12-20,174,13
usdot-fhwa-OPS,pcis-poc,2024-12-20,1,1
usdot-fhwa-OPS,V2X-Hub,2024-12-21,2,1
usdot-fhwa-OPS,V2X-Hub,2024-12-23,152,14
usdot-fhwa-OPS,V2X-Hub,2024-12-24,77,8
usdot-fhwa-OPS,V2X-Hub,2024-12-25,5,3
usdot-fhwa-OPS,V2X-Hub,2024-12-26,37,5
usdot-fhwa-OPS,V2X-Hub,2024-12-27,8,5
usdot-fhwa-OPS,V2X-Hub,2024-12-28,28,5
usdot-fhwa-OPS,V2X-Hub,2024-12-29,11,3
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-12-30,2,2
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-12-30,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-12-30,1,1
usdot-fhwa-OPS,V2X-Hub,2024-12-30,105,6
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-12-30,1,1
usdot-fhwa-OPS,V2X-Hub,2024-12-31,13,6
