Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,github_metrics,2024-10-18,1,1
usdot-fhwa-stol,CARMAConcept,2024-10-19,1,1
usdot-fhwa-stol,multiple_object_tracking,2024-10-19,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-10-20,2,1
usdot-fhwa-stol,carma-messenger,2024-10-20,5,3
usdot-fhwa-stol,carma-msgs,2024-10-20,3,3
usdot-fhwa-stol,carma-platform,2024-10-20,6,4
usdot-fhwa-stol,carma-utils,2024-10-20,3,2
usdot-fhwa-stol,documentation,2024-10-20,3,3
usdot-fhwa-stol,multiple_object_tracking,2024-10-20,2,2
usdot-fhwa-stol,carma-base,2024-10-21,10,4
usdot-fhwa-stol,carma-builds,2024-10-21,7,1
usdot-fhwa-stol,carma-messenger,2024-10-21,2,1
usdot-fhwa-stol,carma-msgs,2024-10-21,15,6
usdot-fhwa-stol,carma-platform,2024-10-21,2,1
usdot-fhwa-stol,carma-slamtec-lidar-driver,2024-10-21,1,1
usdot-fhwa-stol,carma-ssc-interface-wrapper,2024-10-21,4,4
usdot-fhwa-stol,carma-streets,2024-10-21,1,1
usdot-fhwa-stol,carma-utils,2024-10-21,15,7
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-10-21,4,3
usdot-fhwa-stol,cda1tenth-bringup,2024-10-21,3,2
usdot-fhwa-stol,cdasim,2024-10-21,1,1
usdot-fhwa-stol,connectedvcs-tools,2024-10-21,14,3
usdot-fhwa-stol,autoware.auto,2024-10-22,7,5
usdot-fhwa-stol,carma-analytics-fotda,2024-10-22,1,1
usdot-fhwa-stol,carma-cloud,2024-10-22,4,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-10-22,3,2
usdot-fhwa-stol,carma-config,2024-10-22,25,2
usdot-fhwa-stol,carma-delphi-esr-driver,2024-10-22,3,3
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2024-10-22,3,2
usdot-fhwa-stol,carma-j2735,2024-10-22,2,2
usdot-fhwa-stol,carma-lightbar-driver,2024-10-22,4,3
usdot-fhwa-stol,carma-messenger,2024-10-22,38,9
usdot-fhwa-stol,carma-messenger-bridge,2024-10-22,2,2
usdot-fhwa-stol,carma-msgs,2024-10-22,28,15
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2024-10-22,4,3
usdot-fhwa-stol,carma-platform,2024-10-22,9,2
usdot-fhwa-stol,carma-streets,2024-10-22,10,2
usdot-fhwa-stol,carma-torc-pinpoint-driver,2024-10-22,4,2
usdot-fhwa-stol,carma-utils,2024-10-22,21,14
usdot-fhwa-stol,carma-vehicle-model-framework,2024-10-22,3,3
usdot-fhwa-stol,carma-web-ui,2024-10-22,3,3
usdot-fhwa-stol,cda-telematics,2024-10-22,24,3
usdot-fhwa-stol,connectedvcs-tools,2024-10-22,3,2
usdot-fhwa-stol,documentation,2024-10-22,9,2
usdot-fhwa-stol,infrastructure-camera-detection-and-tracking,2024-10-22,1,1
usdot-fhwa-stol,multiple_object_tracking,2024-10-22,5,5
usdot-fhwa-stol,navigation2-extensions,2024-10-22,5,4
usdot-fhwa-stol,snmp-client,2024-10-22,3,3
usdot-fhwa-stol,v2x-emulator,2024-10-22,1,1
usdot-fhwa-stol,autoware.auto,2024-10-23,2,1
usdot-fhwa-stol,carma-j2735,2024-10-23,1,1
usdot-fhwa-stol,carma-messenger,2024-10-23,6,1
