Start date,End date,Org,Repo,Path,Title,Count,Unique
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec,usdot-jpo-ode/asn1_codec: Module to encode and decode ASN.1 streams of messag...,16,12
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/asn1c_combined,asn1_codec/asn1c_combined at develop · usdot-jpo-ode/asn1_codec · GitHub,4,2
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/6ce8588e77cde969fa419f1cc960c4eb05829ff1,usdot-jpo-ode/asn1_codec at 6ce8588e77cde969fa419f1cc960c4eb05829ff1,3,2
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/asn1c_combined/j2735-asn-files,asn1_codec/asn1c_combined/j2735-asn-files at develop · usdot-jpo-ode/asn1_cod...,3,1
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/asn1c_combined/j2735-asn-files/2020,asn1_codec/asn1c_combined/j2735-asn-files/2020 at develop · usdot-jpo-ode/asn...,3,1
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/blob/develop/asn1c_combined/README.md,asn1_codec/asn1c_combined/README.md at develop · usdot-jpo-ode/asn1_codec · G...,2,2
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/src,asn1_codec/src at develop · usdot-jpo-ode/asn1_codec · GitHub,2,2
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop,GitHub - usdot-jpo-ode/asn1_codec: Module to encode and decode ASN.1 streams ...,2,1
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/tree/develop/asn1c_combined/j2735-asn-files/2020/overrides,asn1_codec/asn1c_combined/j2735-asn-files/2020/overrides at develop · usdot-j...,2,1
2024-10-13,2024-10-27,usdot-jpo-ode,asn1_codec,/usdot-jpo-ode/asn1_codec/blob/6ce8588e77cde969fa419f1cc960c4eb05829ff1/docs/graphics/asn1codec-operations.png,asn1_codec/docs/graphics/asn1codec-operations.png at 6ce8588e77cde969fa419f1c...,1,1
