Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,carma-messenger,2024-12-01,1,1
usdot-fhwa-stol,carma-msgs,2024-12-01,1,1
usdot-fhwa-stol,carma-platform,2024-12-01,33,8
usdot-fhwa-stol,carma-utils,2024-12-01,2,2
usdot-fhwa-stol,multiple_object_tracking,2024-12-01,3,3
usdot-fhwa-stol,navigation2-extensions,2024-12-01,1,1
usdot-fhwa-stol,autoware.auto,2024-12-02,4,4
usdot-fhwa-stol,carma-analytics-fotda,2024-12-02,1,1
usdot-fhwa-stol,carma-base,2024-12-02,5,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-12-02,3,2
usdot-fhwa-stol,carma-config,2024-12-02,14,2
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2024-12-02,1,1
usdot-fhwa-stol,carma-lightbar-driver,2024-12-02,2,2
usdot-fhwa-stol,carma-messenger,2024-12-02,17,3
usdot-fhwa-stol,carma-msgs,2024-12-02,20,10
usdot-fhwa-stol,carma-platform,2024-12-02,16,4
usdot-fhwa-stol,carma-streets,2024-12-02,1,1
usdot-fhwa-stol,carma-torc-pinpoint-driver,2024-12-02,1,1
usdot-fhwa-stol,carma-utils,2024-12-02,6,6
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-12-02,58,8
usdot-fhwa-stol,cda1tenth-bringup,2024-12-02,1,1
usdot-fhwa-stol,cdasim,2024-12-02,4,3
usdot-fhwa-stol,navigation2-extensions,2024-12-02,3,2
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2024-12-03,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-12-03,1,1
usdot-fhwa-stol,carma-config,2024-12-03,2,1
usdot-fhwa-stol,carma-lightbar-driver,2024-12-03,1,1
usdot-fhwa-stol,carma-messenger,2024-12-03,5,2
usdot-fhwa-stol,carma-messenger-bridge,2024-12-03,1,1
usdot-fhwa-stol,carma-msgs,2024-12-03,4,3
usdot-fhwa-stol,carma-platform,2024-12-03,18,4
usdot-fhwa-stol,carma-utils,2024-12-03,5,3
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-12-03,11,2
usdot-fhwa-stol,cdasim,2024-12-03,6,2
usdot-fhwa-stol,dwm1001_ros2,2024-12-03,1,1
usdot-fhwa-stol,multiple_object_tracking,2024-12-03,4,2
usdot-fhwa-stol,ns-3_c-v2x,2024-12-03,1,1
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2024-12-04,1,1
usdot-fhwa-stol,carma-cloud,2024-12-04,2,1
usdot-fhwa-stol,carma-config,2024-12-04,4,2
usdot-fhwa-stol,carma-messenger,2024-12-04,1,1
usdot-fhwa-stol,carma-platform,2024-12-04,8,3
usdot-fhwa-stol,carma-velodyne-lidar-driver,2024-12-04,2,1
usdot-fhwa-stol,connectedvcs-tools,2024-12-04,4,3
usdot-fhwa-stol,dwm1001_ros2,2024-12-04,1,1
usdot-fhwa-stol,multiple_object_tracking,2024-12-04,1,1
usdot-fhwa-stol,Stol-scratchpad,2024-12-05,1,1
usdot-fhwa-stol,c1t_rplidar_driver,2024-12-05,1,1
usdot-fhwa-stol,carma-cloud,2024-12-05,3,2
usdot-fhwa-stol,carma-config,2024-12-05,31,4
usdot-fhwa-stol,carma-lightbar-driver,2024-12-05,8,3
usdot-fhwa-stol,carma-mobileye-driver,2024-12-05,1,1
usdot-fhwa-stol,carma-msgs,2024-12-05,2,2
usdot-fhwa-stol,carma-platform,2024-12-05,2,1
usdot-fhwa-stol,carma-utils,2024-12-05,1,1
usdot-fhwa-stol,cave-lite,2024-12-05,1,1
usdot-fhwa-stol,cda1tenth-bringup,2024-12-05,1,1
usdot-fhwa-stol,cdasim,2024-12-05,3,3
usdot-fhwa-stol,connectedvcs-tools,2024-12-05,2,2
usdot-fhwa-stol,carma-msgs,2024-12-06,1,1
usdot-fhwa-stol,carma-platform,2024-12-06,1,1
usdot-fhwa-stol,cdasim,2024-12-06,8,3
usdot-fhwa-stol,connectedvcs-tools,2024-12-06,4,2
usdot-fhwa-stol,devops,2024-12-06,2,1
usdot-fhwa-stol,github_metrics,2024-12-06,1,1
usdot-fhwa-stol,navigation2-extensions,2024-12-06,3,2
usdot-fhwa-stol,v2x-ros-conversion,2024-12-06,2,1
usdot-fhwa-stol,carma-lightbar-driver,2024-12-07,2,1
usdot-fhwa-stol,carma-platform,2024-12-07,3,3
usdot-fhwa-stol,navigation2-extensions,2024-12-07,2,2
usdot-fhwa-stol,carma-platform,2024-12-08,1,1
usdot-fhwa-stol,autoware.auto,2024-12-09,1,1
usdot-fhwa-stol,carma-base,2024-12-09,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-12-09,1,1
usdot-fhwa-stol,carma-messenger,2024-12-09,1,1
usdot-fhwa-stol,carma-msgs,2024-12-09,1,1
usdot-fhwa-stol,carma-rtk,2024-12-09,1,1
usdot-fhwa-stol,devops,2024-12-09,2,1
usdot-fhwa-stol,c1t_vesc_driver,2024-12-10,1,1
usdot-fhwa-stol,carma-messenger,2024-12-10,2,1
usdot-fhwa-stol,cdasim,2024-12-10,1,1
usdot-fhwa-stol,devops,2024-12-10,2,1
usdot-fhwa-stol,ns-3_c-v2x,2024-12-10,1,1
usdot-fhwa-stol,To-21-426-multivariate-piecewise-linear-ACC-car-following-model,2024-12-11,1,1
usdot-fhwa-stol,carla-sensor-lib,2024-12-11,1,1
usdot-fhwa-stol,carma-base,2024-12-11,1,1
usdot-fhwa-stol,carma-carla-integration,2024-12-11,2,2
usdot-fhwa-stol,carma-delphi-srr2-driver,2024-12-11,1,1
usdot-fhwa-stol,carma-developer-tools,2024-12-11,1,1
usdot-fhwa-stol,carma-lightbar-driver,2024-12-11,1,1
usdot-fhwa-stol,carma-messenger,2024-12-11,1,1
usdot-fhwa-stol,carma-messenger-bridge,2024-12-11,1,1
