Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2024-11-17,1,1
usdot-fhwa-OPS,.github,2024-11-18,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-11-18,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-11-18,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-11-18,1,1
usdot-fhwa-OPS,V2X-Hub,2024-11-18,9,6
usdot-fhwa-OPS,V2X-Hub-UI,2024-11-18,1,1
usdot-fhwa-OPS,ngx-traffic-cdk,2024-11-18,1,1
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-11-18,1,1
usdot-fhwa-OPS,V2X-Hub,2024-11-19,3,2
usdot-fhwa-OPS,V2X-Hub,2024-11-20,20,11
usdot-fhwa-OPS,V2X-Hub,2024-11-21,10,9
usdot-fhwa-OPS,V2X-Hub,2024-11-22,2,2
usdot-fhwa-OPS,V2X-Hub,2024-11-23,1,1
usdot-fhwa-OPS,V2X-Hub,2024-11-24,1,1
usdot-fhwa-OPS,V2X-Hub,2024-11-25,4,4
usdot-fhwa-OPS,V2X-Hub,2024-11-26,3,3
usdot-fhwa-OPS,V2X-Hub,2024-11-27,6,4
usdot-fhwa-OPS,V2X-Hub,2024-11-29,2,2
usdot-fhwa-OPS,V2X-Hub-UI,2024-11-30,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-12-01,1,1
