Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-11-01,11,3
usdot-fhwa-OPS,ITS-Secure-Prototype-Backend,2024-11-01,10,3
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-11-01,5,3
usdot-fhwa-OPS,V2X-Hub,2024-11-01,51,12
usdot-fhwa-OPS,V2X-Hub-UI,2024-11-01,9,1
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-11-01,1,1
usdot-fhwa-OPS,V2X-Hub,2024-11-03,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-App,2024-11-04,1,1
usdot-fhwa-OPS,ITS-Secure-Prototype-Frontend,2024-11-04,1,1
usdot-fhwa-OPS,V2X-Hub,2024-11-04,89,13
usdot-fhwa-OPS,V2X-Hub-UI,2024-11-04,13,3
usdot-fhwa-OPS,v2xhub-angular-ui-prototype,2024-11-04,2,2
usdot-fhwa-OPS,V2X-Hub,2024-11-05,67,16
usdot-fhwa-OPS,V2X-Hub,2024-11-06,67,19
usdot-fhwa-OPS,V2X-Hub-UI,2024-11-06,1,1
usdot-fhwa-OPS,V2X-Hub,2024-11-07,153,12
usdot-fhwa-OPS,V2X-Hub,2024-11-08,92,13
usdot-fhwa-OPS,V2X-Hub,2024-11-09,4,2
usdot-fhwa-OPS,V2X-Hub,2024-11-10,48,4
usdot-fhwa-OPS,V2X-Hub,2024-11-11,101,11
usdot-fhwa-OPS,V2X-Hub,2024-11-12,340,22
usdot-fhwa-OPS,V2X-Hub,2024-11-13,133,14
usdot-fhwa-OPS,V2X-Hub-UI,2024-11-13,1,1
usdot-fhwa-OPS,V2X-Hub,2024-11-14,194,25
usdot-fhwa-OPS,V2X-Hub-UI,2024-11-14,6,1
usdot-fhwa-OPS,ngx-traffic-cdk,2024-11-14,36,10
