Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2025-03-18,122,18
usdot-fhwa-OPS,pcis-poc,2025-03-18,115,9
usdot-fhwa-OPS,V2X-Hub,2025-03-19,52,12
usdot-fhwa-OPS,pcis-poc,2025-03-19,43,6
usdot-fhwa-OPS,V2X-Hub,2025-03-20,77,13
usdot-fhwa-OPS,pcis-poc,2025-03-20,58,5
usdot-fhwa-OPS,V2X-Hub,2025-03-21,66,15
usdot-fhwa-OPS,pcis-poc,2025-03-21,4,2
usdot-fhwa-OPS,V2X-Hub,2025-03-22,6,3
usdot-fhwa-OPS,V2X-Hub,2025-03-23,37,6
usdot-fhwa-OPS,V2X-Hub,2025-03-24,61,12
usdot-fhwa-OPS,pcis-poc,2025-03-24,12,5
usdot-fhwa-OPS,V2X-Hub,2025-03-25,82,20
usdot-fhwa-OPS,pcis-poc,2025-03-25,2,2
usdot-fhwa-OPS,V2X-Hub,2025-03-26,85,13
usdot-fhwa-OPS,pcis-poc,2025-03-26,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-27,162,26
usdot-fhwa-OPS,pcis-poc,2025-03-27,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-28,69,14
usdot-fhwa-OPS,pcis-poc,2025-03-28,1,1
usdot-fhwa-OPS,V2X-Hub,2025-03-29,11,8
usdot-fhwa-OPS,V2X-Hub,2025-03-30,9,7
usdot-fhwa-OPS,V2X-Hub,2025-03-31,67,22
usdot-fhwa-OPS,pcis-poc,2025-03-31,3,3
usdot-fhwa-OPS,V2X-Hub,2025-04-01,8,4
