Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,TDx,2025-02-15,2,1
usdot-jpo-ode,asn1_codec,2025-02-15,1,1
usdot-jpo-ode,jpo-conflictmonitor,2025-02-15,4,3
usdot-jpo-ode,jpo-conflictvisualizer,2025-02-15,2,2
usdot-jpo-ode,jpo-cvdp,2025-02-15,3,2
usdot-jpo-ode,jpo-cvmanager,2025-02-15,1,1
usdot-jpo-ode,jpo-deduplicator,2025-02-15,1,1
usdot-jpo-ode,jpo-deposit,2025-02-15,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-02-15,3,2
usdot-jpo-ode,jpo-ode,2025-02-15,4,3
usdot-jpo-ode,jpo-ode-scms-asn,2025-02-15,1,1
usdot-jpo-ode,jpo-record-parser,2025-02-15,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-02-15,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-02-15,1,1
usdot-jpo-ode,jpo-security-svcs,2025-02-15,1,1
usdot-jpo-ode,jpo-tim-builder,2025-02-15,1,1
usdot-jpo-ode,jpo-utils,2025-02-15,1,1
usdot-jpo-ode,ode-output-validator-library,2025-02-15,1,1
usdot-jpo-ode,scms-asn1,2025-02-15,2,2
usdot-jpo-ode,usdot-jpo-ode.github.io,2025-02-15,1,1
usdot-jpo-ode,wzdc-tool,2025-02-15,1,1
usdot-jpo-ode,wzdx,2025-02-15,2,1
usdot-jpo-ode,asn1_codec,2025-02-16,1,1
usdot-jpo-ode,jpo-deduplicator,2025-02-16,1,1
usdot-jpo-ode,jpo-ode,2025-02-16,3,3
usdot-jpo-ode,jpo-s3-deposit,2025-02-16,1,1
usdot-jpo-ode,asn1_codec,2025-02-17,3,3
usdot-jpo-ode,jpo-conflictmonitor,2025-02-17,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-02-17,1,1
usdot-jpo-ode,jpo-deduplicator,2025-02-17,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-02-17,2,2
usdot-jpo-ode,jpo-ode,2025-02-17,4,3
usdot-jpo-ode,jpo-s3-deposit,2025-02-17,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-02-17,1,1
usdot-jpo-ode,jpo-utils,2025-02-17,16,2
usdot-jpo-ode,ode-output-validator-library,2025-02-17,1,1
usdot-jpo-ode,wzdx,2025-02-17,1,1
usdot-jpo-ode,TDx,2025-02-18,1,1
usdot-jpo-ode,asn1_codec,2025-02-18,13,12
usdot-jpo-ode,jpo-conflictmonitor,2025-02-18,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-02-18,3,3
usdot-jpo-ode,jpo-cvdp,2025-02-18,5,4
usdot-jpo-ode,jpo-cvmanager,2025-02-18,1,1
usdot-jpo-ode,jpo-deduplicator,2025-02-18,2,2
usdot-jpo-ode,jpo-deposit,2025-02-18,2,2
usdot-jpo-ode,jpo-geojsonconverter,2025-02-18,1,1
usdot-jpo-ode,jpo-ode,2025-02-18,1,1
usdot-jpo-ode,jpo-ode-scms-asn,2025-02-18,1,1
usdot-jpo-ode,jpo-record-parser,2025-02-18,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-02-18,3,3
usdot-jpo-ode,jpo-sdw-depositor,2025-02-18,5,4
usdot-jpo-ode,jpo-security-svcs,2025-02-18,4,3
usdot-jpo-ode,jpo-tim-builder,2025-02-18,4,3
usdot-jpo-ode,jpo-utils,2025-02-18,4,3
