Org,Repo,Date,Clones count,Clones unique
usdot-jpo-ode,jpo-s3-deposit,2025-01-01,1,1
usdot-jpo-ode,jpo-security-svcs,2025-01-01,1,1
usdot-jpo-ode,asn1_codec,2025-01-02,24,1
usdot-jpo-ode,jpo-cvdp,2025-01-02,25,2
usdot-jpo-ode,jpo-sdw-depositor,2025-01-02,24,1
usdot-jpo-ode,jpo-security-svcs,2025-01-02,24,1
usdot-jpo-ode,jpo-utils,2025-01-02,27,1
usdot-jpo-ode,ode-output-validator-library,2025-01-02,24,1
usdot-jpo-ode,asn1_codec,2025-01-03,32,3
usdot-jpo-ode,jpo-conflictmonitor,2025-01-03,8,1
usdot-jpo-ode,jpo-cvdp,2025-01-03,31,2
usdot-jpo-ode,jpo-geojsonconverter,2025-01-03,8,1
usdot-jpo-ode,jpo-ode,2025-01-03,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-01-03,2,1
usdot-jpo-ode,jpo-sdw-depositor,2025-01-03,31,2
usdot-jpo-ode,jpo-security-svcs,2025-01-03,32,3
usdot-jpo-ode,jpo-utils,2025-01-03,52,2
usdot-jpo-ode,ode-output-validator-library,2025-01-03,31,2
usdot-jpo-ode,asn1_codec,2025-01-04,1,1
usdot-jpo-ode,jpo-conflictmonitor,2025-01-04,13,2
usdot-jpo-ode,jpo-cvdp,2025-01-04,2,2
usdot-jpo-ode,jpo-geojsonconverter,2025-01-04,4,1
usdot-jpo-ode,jpo-ode,2025-01-04,2,2
usdot-jpo-ode,jpo-s3-deposit,2025-01-04,2,2
usdot-jpo-ode,jpo-sdw-depositor,2025-01-04,1,1
usdot-jpo-ode,jpo-security-svcs,2025-01-04,1,1
usdot-jpo-ode,jpo-utils,2025-01-04,15,1
usdot-jpo-ode,jpo-conflictvisualizer,2025-01-05,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-01-05,1,1
usdot-jpo-ode,jpo-ode,2025-01-05,1,1
usdot-jpo-ode,asn1_codec,2025-01-06,33,2
usdot-jpo-ode,jpo-conflictmonitor,2025-01-06,10,2
usdot-jpo-ode,jpo-conflictvisualizer,2025-01-06,25,8
usdot-jpo-ode,jpo-cvdp,2025-01-06,21,2
usdot-jpo-ode,jpo-cvmanager,2025-01-06,1,1
usdot-jpo-ode,jpo-geojsonconverter,2025-01-06,11,4
usdot-jpo-ode,jpo-ode,2025-01-06,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-01-06,5,2
usdot-jpo-ode,jpo-sdw-depositor,2025-01-06,20,1
usdot-jpo-ode,jpo-security-svcs,2025-01-06,20,1
usdot-jpo-ode,jpo-utils,2025-01-06,55,2
usdot-jpo-ode,ode-output-validator-library,2025-01-06,20,1
usdot-jpo-ode,wzdx,2025-01-06,1,1
usdot-jpo-ode,asn1_codec,2025-01-07,6,1
usdot-jpo-ode,jpo-conflictmonitor,2025-01-07,30,5
usdot-jpo-ode,jpo-conflictvisualizer,2025-01-07,1,1
usdot-jpo-ode,jpo-cvdp,2025-01-07,6,1
usdot-jpo-ode,jpo-geojsonconverter,2025-01-07,8,1
usdot-jpo-ode,jpo-ode,2025-01-07,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-01-07,6,1
usdot-jpo-ode,jpo-security-svcs,2025-01-07,6,1
usdot-jpo-ode,jpo-utils,2025-01-07,34,1
usdot-jpo-ode,ode-output-validator-library,2025-01-07,6,1
usdot-jpo-ode,wzdx,2025-01-07,1,1
usdot-jpo-ode,asn1_codec,2025-01-08,19,2
usdot-jpo-ode,jpo-conflictmonitor,2025-01-08,19,7
usdot-jpo-ode,jpo-conflictvisualizer,2025-01-08,1,1
usdot-jpo-ode,jpo-cvdp,2025-01-08,18,1
usdot-jpo-ode,jpo-cvmanager,2025-01-08,1,1
usdot-jpo-ode,jpo-ode,2025-01-08,1,1
usdot-jpo-ode,jpo-s3-deposit,2025-01-08,1,1
usdot-jpo-ode,jpo-sdw-depositor,2025-01-08,20,3
