Start date,End date,Org,Repo,Referrer,Count,Unique
2025-01-17,2025-01-31,usdot-fhwa-stol,actions,Bing,5,1
2025-01-17,2025-01-31,usdot-fhwa-stol,actions,github.com,4,2
2025-01-17,2025-01-31,usdot-fhwa-stol,actions,Google,3,1
2025-01-17,2025-01-31,usdot-fhwa-stol,autoware.auto,Google,1,1
2025-01-17,2025-01-31,usdot-fhwa-stol,c1t_rplidar_driver,github.com,2,1
2025-01-17,2025-01-31,usdot-fhwa-stol,c1t_zed_driver,github.com,2,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-1-tenth,Google,2,2
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-base,github.com,31,4
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-base,community.sonarsource.com,1,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-builds,github.com,19,5
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-builds,Google,4,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-builds,usdot-carma.atlassian.net,4,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-builds,statics.gov.teams.microsoft.us,2,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-carla-integration,github.com,14,2
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-carla-integration,Google,1,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-cloud,github.com,21,3
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-cloud,Google,5,2
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-cloud,statics.gov.teams.microsoft.us,2,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,8,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,2,1
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-config,Google,116,13
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-config,github.com,73,14
2025-01-17,2025-01-31,usdot-fhwa-stol,carma-config,statics.gov.teams.microsoft.us,9,2
