Start date,End date,Org,Repo,Referrer,Count,Unique
2024-10-17,2024-10-31,usdot-fhwa-stol,.github,github.com,40,4
2024-10-17,2024-10-31,usdot-fhwa-stol,.github,statics.gov.teams.microsoft.us,2,1
2024-10-17,2024-10-31,usdot-fhwa-stol,actions,github.com,7,2
2024-10-17,2024-10-31,usdot-fhwa-stol,ads-traffic-regs,ops.fhwa.dot.gov,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,autoware.auto,usdot-carma.atlassian.net,12,1
2024-10-17,2024-10-31,usdot-fhwa-stol,autoware.auto,Google,10,1
2024-10-17,2024-10-31,usdot-fhwa-stol,autoware.auto,github.com,8,3
2024-10-17,2024-10-31,usdot-fhwa-stol,autoware.auto,highways.dot.gov,4,1
2024-10-17,2024-10-31,usdot-fhwa-stol,c1t-tools,github.com,2,2
2024-10-17,2024-10-31,usdot-fhwa-stol,c1t_razor_imu_m0_driver,github.com,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,c1t_rplidar_driver,github.com,2,2
2024-10-17,2024-10-31,usdot-fhwa-stol,c1t_vesc_driver,github.com,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,c1t_zed_driver,github.com,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-1-tenth,statics.gov.teams.microsoft.us,5,2
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-1-tenth,github.com,2,2
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-1-tenth,Google,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-1-tenth,Bing,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-analytics-fotda,github.com,14,3
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-analytics-fotda,Google,3,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-base,github.com,58,8
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-base,Google,9,3
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-base,usdot-carma.atlassian.net,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-builds,github.com,10,4
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-builds,Google,3,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-builds,chatgpt.com,2,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-carla-integration,github.com,38,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-carla-integration,Google,2,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-cloud,github.com,7,5
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-cloud,Google,5,4
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,10,5
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,7,3
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,Bing,5,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,answers.ros.org,3,3
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-cohda-dsrc-driver,statics.teams.cdn.office.net,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-config,Google,59,13
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-config,github.com,13,5
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-config,api.moveworkforward.com,3,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-config,statics.gov.teams.microsoft.us,2,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-config,hub.docker.com,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-delphi-esr-driver,Google,28,2
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-delphi-esr-driver,github.com,2,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,github.com,2,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,Google,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-j2735,github.com,10,5
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-j2735,Google,10,3
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-j2735,statics.teams.cdn.office.net,7,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-j2735,chatgpt.com,3,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-j2735,usdot-carma.atlassian.net,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-j2735,highways.dot.gov,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-lightbar-driver,github.com,4,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-messenger,github.com,61,5
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-messenger,Google,35,10
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-messenger,highways.dot.gov,8,2
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-messenger,statics.gov.teams.microsoft.us,5,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-messenger,usdot-carma.atlassian.net,3,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-messenger-bridge,github.com,51,3
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-messenger-bridge,Google,18,2
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-messenger-bridge,statics.gov.teams.microsoft.us,9,2
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-msgs,github.com,47,5
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-msgs,Google,21,3
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-msgs,usdot-carma.atlassian.net,1,1
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,github.com,6,2
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-ns3-adapter,Google,92,3
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-ns3-adapter,github.com,48,2
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-platform,github.com,142,32
2024-10-17,2024-10-31,usdot-fhwa-stol,carma-platform,Google,63,28
