Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,carma-analytics-fotda,2025-01-18,1,1
usdot-fhwa-stol,carma-platform,2025-01-18,1,1
usdot-fhwa-stol,cdasim,2025-01-18,2,2
usdot-fhwa-stol,multiple_object_tracking,2025-01-18,1,1
usdot-fhwa-stol,autoware.auto,2025-01-19,1,1
usdot-fhwa-stol,c1t_vesc_driver,2025-01-19,1,1
usdot-fhwa-stol,carma-torc-pinpoint-driver,2025-01-19,1,1
usdot-fhwa-stol,carma-utils,2025-01-19,1,1
usdot-fhwa-stol,scenario-runner,2025-01-19,1,1
usdot-fhwa-stol,autoware.auto,2025-01-20,1,1
usdot-fhwa-stol,carma-base,2025-01-20,1,1
usdot-fhwa-stol,carma-carla-integration,2025-01-20,1,1
usdot-fhwa-stol,carma-cloud,2025-01-20,2,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2025-01-20,1,1
usdot-fhwa-stol,carma-lightbar-driver,2025-01-20,1,1
usdot-fhwa-stol,carma-messenger,2025-01-20,3,2
usdot-fhwa-stol,carma-mobileye-driver,2025-01-20,1,1
usdot-fhwa-stol,carma-msgs,2025-01-20,1,1
usdot-fhwa-stol,carma-rtk,2025-01-20,1,1
usdot-fhwa-stol,carma-streets,2025-01-20,1,1
usdot-fhwa-stol,carma-time-lib,2025-01-20,1,1
usdot-fhwa-stol,cav-education,2025-01-20,1,1
usdot-fhwa-stol,cave-lite,2025-01-20,1,1
usdot-fhwa-stol,cdasim,2025-01-20,1,1
usdot-fhwa-stol,devops,2025-01-20,4,1
usdot-fhwa-stol,actions,2025-01-21,1,1
usdot-fhwa-stol,carma-base,2025-01-21,4,1
usdot-fhwa-stol,carma-builds,2025-01-21,29,2
usdot-fhwa-stol,carma-cloud,2025-01-21,6,1
usdot-fhwa-stol,carma-config,2025-01-21,14,2
usdot-fhwa-stol,carma-messenger,2025-01-21,1,1
usdot-fhwa-stol,carma-msgs,2025-01-21,14,1
usdot-fhwa-stol,carma-ns3-adapter,2025-01-21,1,1
usdot-fhwa-stol,carma-ssc-interface-wrapper,2025-01-21,51,6
usdot-fhwa-stol,carma-utils,2025-01-21,15,1
usdot-fhwa-stol,cdasim,2025-01-21,2,2
usdot-fhwa-stol,connectedvcs-tools,2025-01-21,1,1
usdot-fhwa-stol,devops,2025-01-21,2,1
usdot-fhwa-stol,navigation2-extensions,2025-01-21,4,1
usdot-fhwa-stol,CARMAConcept,2025-01-22,1,1
usdot-fhwa-stol,autoware.auto,2025-01-22,1,1
usdot-fhwa-stol,carma-builds,2025-01-22,8,2
usdot-fhwa-stol,carma-messenger,2025-01-22,2,2
usdot-fhwa-stol,carma-msgs,2025-01-22,11,4
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2025-01-22,2,1
usdot-fhwa-stol,carma-platform,2025-01-22,5,3
usdot-fhwa-stol,carma-slamtec-lidar-driver,2025-01-22,1,1
usdot-fhwa-stol,carma-ssc-interface-wrapper,2025-01-22,29,5
usdot-fhwa-stol,carma-time-lib,2025-01-22,25,4
usdot-fhwa-stol,carma-utils,2025-01-22,11,4
usdot-fhwa-stol,devops,2025-01-22,4,3
usdot-fhwa-stol,documentation,2025-01-22,2,2
usdot-fhwa-stol,j2735decoder,2025-01-22,1,1
usdot-fhwa-stol,stol-j2735,2025-01-22,13,2
usdot-fhwa-stol,v2x-emulator,2025-01-22,1,1
usdot-fhwa-stol,v2x-ros-conversion,2025-01-22,2,1
usdot-fhwa-stol,carma-config,2025-01-23,3,2
usdot-fhwa-stol,carma-msgs,2025-01-23,1,1
usdot-fhwa-stol,carma-platform,2025-01-23,1,1
