Start date,End date,Org,Repo,Referrer,Count,Unique
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,DuckDuckGo,27,2
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,github.com,24,4
2024-10-31,2024-11-14,usdot-jpo-ode,asn1_codec,Google,11,3
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictmonitor,github.com,43,5
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictmonitor,DuckDuckGo,18,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictmonitor,statics.teams.cdn.office.net,6,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictvisualizer,DuckDuckGo,10,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictvisualizer,github.com,9,4
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictvisualizer,statics.teams.cdn.office.net,1,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-conflictvisualizer,Google,1,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-cvdp,github.com,7,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-cvdp,Google,1,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-cvmanager,github.com,7,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-cvmanager,statics.gov.teams.microsoft.us,3,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-cvmanager,Google,1,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-cvmanager,DuckDuckGo,1,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-geojsonconverter,github.com,11,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-geojsonconverter,DuckDuckGo,5,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-geojsonconverter,statics.teams.cdn.office.net,2,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-geojsonconverter,Google,2,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-ode,DuckDuckGo,15,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-ode,github.com,10,5
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-ode,Google,4,3
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-ode,leidoscorpus.sharepoint.us,3,3
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-ode,statics.gov.teams.microsoft.us,3,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-ode,Bing,2,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-ode,Yahoo,1,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-ode,euc-word-edit.officeapps.live.com,1,1
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-utils,github.com,6,2
2024-10-31,2024-11-14,usdot-jpo-ode,jpo-utils,DuckDuckGo,6,1
2024-10-31,2024-11-14,usdot-jpo-ode,ode-output-validator-library,github.com,2,1
2024-10-31,2024-11-14,usdot-jpo-ode,scms-asn1,Google,4,3
2024-10-31,2024-11-14,usdot-jpo-ode,TDx,Bing,7,1
2024-10-31,2024-11-14,usdot-jpo-ode,TDx,statics.teams.cdn.office.net,5,3
2024-10-31,2024-11-14,usdot-jpo-ode,TDx,Google,5,2
2024-10-31,2024-11-14,usdot-jpo-ode,TDx,transportation.gov,4,1
2024-10-31,2024-11-14,usdot-jpo-ode,TDx,github.com,2,2
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,transportation.gov,109,25
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,Google,86,19
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,66,4
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,chatgpt.com,53,2
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,Bing,48,8
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,developers.google.com,19,6
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,dev.azure.com,17,1
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,cirrusv2x.atlassian.net,17,1
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,az511.com,13,1
2024-10-31,2024-11-14,usdot-jpo-ode,wzdx,fhwa.dot.gov,4,4
